location,location_name,date,value
DK,Denmark,2021-07-23,0
EE,Estonia,2021-07-23,0
FI,Finland,2021-07-23,0
FR,France,2021-07-23,36
DE,Germany,2021-07-23,34
GR,Greece,2021-07-23,7
HU,Hungary,2021-07-23,0
IS,Iceland,2021-07-23,0
IE,Ireland,2021-07-23,0
IT,Italy,2021-07-23,17
LV,Latvia,2021-07-23,0
LI,Liechtenstein,2021-07-23,0
LT,Lithuania,2021-07-23,0
LU,Luxembourg,2021-07-23,0
MT,Malta,2021-07-23,0
NL,Netherlands,2021-07-23,3
NO,Norway,2021-07-23,0
PL,Poland,2021-07-23,4
PT,Portugal,2021-07-23,16
RO,Romania,2021-07-23,2
SK,Slovakia,2021-07-23,0
SI,Slovenia,2021-07-23,0
ES,Spain,2021-07-23,27
SE,Sweden,2021-07-23,0
CH,Switzerland,2021-07-23,0
GB,United Kingdom,2021-07-23,83
AT,Austria,2021-07-24,1
BE,Belgium,2021-07-24,3
BG,Bulgaria,2021-07-24,0
HR,Croatia,2021-07-24,0
CY,Cyprus,2021-07-24,0
CZ,Czechia,2021-07-24,10
DK,Denmark,2021-07-24,0
EE,Estonia,2021-07-24,0
FI,Finland,2021-07-24,2
FR,France,2021-07-24,22
DE,Germany,2021-07-24,0
GR,Greece,2021-07-24,8
HU,Hungary,2021-07-24,0
IS,Iceland,2021-07-24,0
IE,Ireland,2021-07-24,0
IT,Italy,2021-07-24,5
LV,Latvia,2021-07-24,0
LI,Liechtenstein,2021-07-24,0
LT,Lithuania,2021-07-24,0
LU,Luxembourg,2021-07-24,0
MT,Malta,2021-07-24,1
NL,Netherlands,2021-07-24,4
NO,Norway,2021-07-24,0
PL,Poland,2021-07-24,6
PT,Portugal,2021-07-24,20
RO,Romania,2021-07-24,1
SK,Slovakia,2021-07-24,0
SI,Slovenia,2021-07-24,1
ES,Spain,2021-07-24,0
SE,Sweden,2021-07-24,0
CH,Switzerland,2021-07-24,1
GB,United Kingdom,2021-07-24,69
AT,Austria,2021-07-25,5
BE,Belgium,2021-07-25,0
BG,Bulgaria,2021-07-25,1
HR,Croatia,2021-07-25,0
CY,Cyprus,2021-07-25,1
CZ,Czechia,2021-07-25,0
DK,Denmark,2021-07-25,0
EE,Estonia,2021-07-25,0
FI,Finland,2021-07-25,1
FR,France,2021-07-25,6
DE,Germany,2021-07-25,0
GR,Greece,2021-07-25,8
HU,Hungary,2021-07-25,0
IS,Iceland,2021-07-25,0
IE,Ireland,2021-07-25,0
IT,Italy,2021-07-25,7
LV,Latvia,2021-07-25,0
LI,Liechtenstein,2021-07-25,0
LT,Lithuania,2021-07-25,0
LU,Luxembourg,2021-07-25,0
MT,Malta,2021-07-25,0
NL,Netherlands,2021-07-25,4
NO,Norway,2021-07-25,0
PL,Poland,2021-07-25,1
PT,Portugal,2021-07-25,8
RO,Romania,2021-07-25,1
SK,Slovakia,2021-07-25,0
SI,Slovenia,2021-07-25,1
ES,Spain,2021-07-25,0
SE,Sweden,2021-07-25,0
CH,Switzerland,2021-07-25,1
GB,United Kingdom,2021-07-25,73
AT,Austria,2021-07-26,1
BE,Belgium,2021-07-26,8
BG,Bulgaria,2021-07-26,5
HR,Croatia,2021-07-26,2
CY,Cyprus,2021-07-26,2
CZ,Czechia,2021-07-26,0
DK,Denmark,2021-07-26,1
EE,Estonia,2021-07-26,0
FI,Finland,2021-07-26,1
FR,France,2021-07-26,37
DE,Germany,2021-07-26,35
GR,Greece,2021-07-26,5
HU,Hungary,2021-07-26,0
IS,Iceland,2021-07-26,0
IE,Ireland,2021-07-26,0
IT,Italy,2021-07-26,22
LV,Latvia,2021-07-26,0
LI,Liechtenstein,2021-07-26,0
LT,Lithuania,2021-07-26,0
LU,Luxembourg,2021-07-26,1
MT,Malta,2021-07-26,0
NL,Netherlands,2021-07-26,1
NO,Norway,2021-07-26,0
PL,Poland,2021-07-26,0
PT,Portugal,2021-07-26,9
RO,Romania,2021-07-26,2
SK,Slovakia,2021-07-26,0
SI,Slovenia,2021-07-26,0
ES,Spain,2021-07-26,47
SE,Sweden,2021-07-26,0
CH,Switzerland,2021-07-26,2
GB,United Kingdom,2021-07-26,79
AT,Austria,2021-07-27,3
BE,Belgium,2021-07-27,2
BG,Bulgaria,2021-07-27,4
HR,Croatia,2021-07-27,0
CY,Cyprus,2021-07-27,3
CZ,Czechia,2021-07-27,5
DK,Denmark,2021-07-27,3
EE,Estonia,2021-07-27,0
FI,Finland,2021-07-27,2
FR,France,2021-07-27,25
DE,Germany,2021-07-27,38
GR,Greece,2021-07-27,8
HU,Hungary,2021-07-27,1
IS,Iceland,2021-07-27,0
IE,Ireland,2021-07-27,0
IT,Italy,2021-07-27,24
LV,Latvia,2021-07-27,2
LI,Liechtenstein,2021-07-27,0
LT,Lithuania,2021-07-27,1
LU,Luxembourg,2021-07-27,0
MT,Malta,2021-07-27,0
NL,Netherlands,2021-07-27,3
NO,Norway,2021-07-27,0
PL,Poland,2021-07-27,7
PT,Portugal,2021-07-27,6
RO,Romania,2021-07-27,3
SK,Slovakia,2021-07-27,0
SI,Slovenia,2021-07-27,0
ES,Spain,2021-07-27,55
SE,Sweden,2021-07-27,4
CH,Switzerland,2021-07-27,3
GB,United Kingdom,2021-07-27,77
AT,Austria,2021-07-28,2
BE,Belgium,2021-07-28,1
BG,Bulgaria,2021-07-28,2
HR,Croatia,2021-07-28,2
CY,Cyprus,2021-07-28,6
CZ,Czechia,2021-07-28,0
DK,Denmark,2021-07-28,1
EE,Estonia,2021-07-28,0
FI,Finland,2021-07-28,1
FR,France,2021-07-28,33
DE,Germany,2021-07-28,21
GR,Greece,2021-07-28,15
HU,Hungary,2021-07-28,4
IS,Iceland,2021-07-28,0
IE,Ireland,2021-07-28,9
IT,Italy,2021-07-28,15
LV,Latvia,2021-07-28,2
LI,Liechtenstein,2021-07-28,0
LT,Lithuania,2021-07-28,0
LU,Luxembourg,2021-07-28,0
MT,Malta,2021-07-28,2
NL,Netherlands,2021-07-28,8
NO,Norway,2021-07-28,0
PL,Poland,2021-07-28,3
PT,Portugal,2021-07-28,13
RO,Romania,2021-07-28,1
SK,Slovakia,2021-07-28,0
SI,Slovenia,2021-07-28,0
ES,Spain,2021-07-28,73
SE,Sweden,2021-07-28,0
CH,Switzerland,2021-07-28,4
GB,United Kingdom,2021-07-28,84
AT,Austria,2021-07-29,1
BE,Belgium,2021-07-29,4
BG,Bulgaria,2021-07-29,3
HR,Croatia,2021-07-29,1
CY,Cyprus,2021-07-29,2
CZ,Czechia,2021-07-29,1
DK,Denmark,2021-07-29,1
EE,Estonia,2021-07-29,1
FI,Finland,2021-07-29,1
FR,France,2021-07-29,23
DE,Germany,2021-07-29,21
GR,Greece,2021-07-29,9
HU,Hungary,2021-07-29,0
IS,Iceland,2021-07-29,0
IE,Ireland,2021-07-29,0
IT,Italy,2021-07-29,19
LV,Latvia,2021-07-29,0
LI,Liechtenstein,2021-07-29,0
LT,Lithuania,2021-07-29,1
LU,Luxembourg,2021-07-29,0
MT,Malta,2021-07-29,0
NL,Netherlands,2021-07-29,3
NO,Norway,2021-07-29,0
PL,Poland,2021-07-29,5
PT,Portugal,2021-07-29,10
RO,Romania,2021-07-29,1
SK,Slovakia,2021-07-29,2
SI,Slovenia,2021-07-29,0
ES,Spain,2021-07-29,46
SE,Sweden,2021-07-29,1
CH,Switzerland,2021-07-29,2
GB,United Kingdom,2021-07-29,88
AT,Austria,2021-07-30,0
BE,Belgium,2021-07-30,6
BG,Bulgaria,2021-07-30,3
HR,Croatia,2021-07-30,4
CY,Cyprus,2021-07-30,4
CZ,Czechia,2021-07-30,0
DK,Denmark,2021-07-30,0
EE,Estonia,2021-07-30,0
FI,Finland,2021-07-30,4
FR,France,2021-07-30,62
DE,Germany,2021-07-30,30
GR,Greece,2021-07-30,13
HU,Hungary,2021-07-30,1
IS,Iceland,2021-07-30,0
IE,Ireland,2021-07-30,0
IT,Italy,2021-07-30,18
LV,Latvia,2021-07-30,2
LI,Liechtenstein,2021-07-30,0
LT,Lithuania,2021-07-30,1
LU,Luxembourg,2021-07-30,0
MT,Malta,2021-07-30,0
NL,Netherlands,2021-07-30,6
NO,Norway,2021-07-30,0
PL,Poland,2021-07-30,2
PT,Portugal,2021-07-30,14
RO,Romania,2021-07-30,3
SK,Slovakia,2021-07-30,0
SI,Slovenia,2021-07-30,0
ES,Spain,2021-07-30,44
SE,Sweden,2021-07-30,-1
CH,Switzerland,2021-07-30,0
GB,United Kingdom,2021-07-30,105
AT,Austria,2021-07-31,2
BE,Belgium,2021-07-31,0
BG,Bulgaria,2021-07-31,2
HR,Croatia,2021-07-31,5
CY,Cyprus,2021-07-31,3
CZ,Czechia,2021-07-31,10
DK,Denmark,2021-07-31,1
EE,Estonia,2021-07-31,0
FI,Finland,2021-07-31,0
FR,France,2021-07-31,43
DE,Germany,2021-07-31,0
GR,Greece,2021-07-31,17
HU,Hungary,2021-07-31,0
IS,Iceland,2021-07-31,0
IE,Ireland,2021-07-31,0
IT,Italy,2021-07-31,16
LV,Latvia,2021-07-31,0
LI,Liechtenstein,2021-07-31,0
LT,Lithuania,2021-07-31,1
LU,Luxembourg,2021-07-31,0
MT,Malta,2021-07-31,0
NL,Netherlands,2021-07-31,6
NO,Norway,2021-07-31,0
PL,Poland,2021-07-31,2
PT,Portugal,2021-07-31,17
RO,Romania,2021-07-31,3
SK,Slovakia,2021-07-31,4
SI,Slovenia,2021-07-31,1
ES,Spain,2021-07-31,0
SE,Sweden,2021-07-31,0
CH,Switzerland,2021-07-31,0
GB,United Kingdom,2021-07-31,92
AT,Austria,2021-08-01,3
BE,Belgium,2021-08-01,0
BG,Bulgaria,2021-08-01,2
HR,Croatia,2021-08-01,4
CY,Cyprus,2021-08-01,2
CZ,Czechia,2021-08-01,1
DK,Denmark,2021-08-01,0
EE,Estonia,2021-08-01,0
FI,Finland,2021-08-01,1
FR,France,2021-08-01,18
DE,Germany,2021-08-01,0
GR,Greece,2021-08-01,10
HU,Hungary,2021-08-01,0
IS,Iceland,2021-08-01,0
IE,Ireland,2021-08-01,0
IT,Italy,2021-08-01,5
LV,Latvia,2021-08-01,0
LI,Liechtenstein,2021-08-01,0
LT,Lithuania,2021-08-01,2
LU,Luxembourg,2021-08-01,0
MT,Malta,2021-08-01,0
NL,Netherlands,2021-08-01,2
NO,Norway,2021-08-01,0
PL,Poland,2021-08-01,0
PT,Portugal,2021-08-01,8
RO,Romania,2021-08-01,5
SK,Slovakia,2021-08-01,0
SI,Slovenia,2021-08-01,0
ES,Spain,2021-08-01,0
SE,Sweden,2021-08-01,0
CH,Switzerland,2021-08-01,1
GB,United Kingdom,2021-08-01,97
AT,Austria,2021-08-02,4
BE,Belgium,2021-08-02,6
BG,Bulgaria,2021-08-02,7
HR,Croatia,2021-08-02,3
CY,Cyprus,2021-08-02,1
CZ,Czechia,2021-08-02,0
DK,Denmark,2021-08-02,1
EE,Estonia,2021-08-02,0
FI,Finland,2021-08-02,0
FR,France,2021-08-02,23
DE,Germany,2021-08-02,23
GR,Greece,2021-08-02,8
HU,Hungary,2021-08-02,1
IS,Iceland,2021-08-02,0
IE,Ireland,2021-08-02,0
IT,Italy,2021-08-02,20
LV,Latvia,2021-08-02,0
LI,Liechtenstein,2021-08-02,0
LT,Lithuania,2021-08-02,1
LU,Luxembourg,2021-08-02,0
MT,Malta,2021-08-02,0
NL,Netherlands,2021-08-02,0
NO,Norway,2021-08-02,0
PL,Poland,2021-08-02,0
PT,Portugal,2021-08-02,9
RO,Romania,2021-08-02,5
SK,Slovakia,2021-08-02,0
SI,Slovenia,2021-08-02,0
ES,Spain,2021-08-02,157
SE,Sweden,2021-08-02,0
CH,Switzerland,2021-08-02,0
GB,United Kingdom,2021-08-02,92
AT,Austria,2021-08-03,3
BE,Belgium,2021-08-03,4
BG,Bulgaria,2021-08-03,3
HR,Croatia,2021-08-03,1
CY,Cyprus,2021-08-03,4
CZ,Czechia,2021-08-03,4
DK,Denmark,2021-08-03,0
EE,Estonia,2021-08-03,1
FI,Finland,2021-08-03,3
FR,France,2021-08-03,44
DE,Germany,2021-08-03,19
GR,Greece,2021-08-03,14
HU,Hungary,2021-08-03,2
IS,Iceland,2021-08-03,0
IE,Ireland,2021-08-03,0
IT,Italy,2021-08-03,27
LV,Latvia,2021-08-03,0
LI,Liechtenstein,2021-08-03,0
LT,Lithuania,2021-08-03,2
LU,Luxembourg,2021-08-03,0
MT,Malta,2021-08-03,0
NL,Netherlands,2021-08-03,3
NO,Norway,2021-08-03,0
PL,Poland,2021-08-03,4
PT,Portugal,2021-08-03,19
RO,Romania,2021-08-03,6
SK,Slovakia,2021-08-03,1
SI,Slovenia,2021-08-03,0
ES,Spain,2021-08-03,130
SE,Sweden,2021-08-03,2
CH,Switzerland,2021-08-03,2
GB,United Kingdom,2021-08-03,80
AT,Austria,2021-08-04,2
BE,Belgium,2021-08-04,7
BG,Bulgaria,2021-08-04,4
HR,Croatia,2021-08-04,0
CY,Cyprus,2021-08-04,4
CZ,Czechia,2021-08-04,-6
DK,Denmark,2021-08-04,0
EE,Estonia,2021-08-04,0
FI,Finland,2021-08-04,3
FR,France,2021-08-04,31
DE,Germany,2021-08-04,25
GR,Greece,2021-08-04,16
HU,Hungary,2021-08-04,3
IS,Iceland,2021-08-04,0
IE,Ireland,2021-08-04,9
IT,Italy,2021-08-04,21
LV,Latvia,2021-08-04,2
LI,Liechtenstein,2021-08-04,0
LT,Lithuania,2021-08-04,3
LU,Luxembourg,2021-08-04,2
MT,Malta,2021-08-04,0
NL,Netherlands,2021-08-04,7
NO,Norway,2021-08-04,5
PL,Poland,2021-08-04,4
PT,Portugal,2021-08-04,15
RO,Romania,2021-08-04,1
SK,Slovakia,2021-08-04,0
SI,Slovenia,2021-08-04,0
ES,Spain,2021-08-04,71
SE,Sweden,2021-08-04,0
CH,Switzerland,2021-08-04,0
GB,United Kingdom,2021-08-04,92
AT,Austria,2021-08-05,3
BE,Belgium,2021-08-05,6
BG,Bulgaria,2021-08-05,14
HR,Croatia,2021-08-05,3
CY,Cyprus,2021-08-05,1
CZ,Czechia,2021-08-05,-1
DK,Denmark,2021-08-05,2
EE,Estonia,2021-08-05,3
FI,Finland,2021-08-05,4
FR,France,2021-08-05,52
DE,Germany,2021-08-05,26
GR,Greece,2021-08-05,13
HU,Hungary,2021-08-05,0
IS,Iceland,2021-08-05,0
IE,Ireland,2021-08-05,0
IT,Italy,2021-08-05,27
LV,Latvia,2021-08-05,0
LI,Liechtenstein,2021-08-05,0
LT,Lithuania,2021-08-05,1
LU,Luxembourg,2021-08-05,0
MT,Malta,2021-08-05,1
NL,Netherlands,2021-08-05,11
NO,Norway,2021-08-05,0
PL,Poland,2021-08-05,6
PT,Portugal,2021-08-05,10
RO,Romania,2021-08-05,2
SK,Slovakia,2021-08-05,0
SI,Slovenia,2021-08-05,0
ES,Spain,2021-08-05,87
SE,Sweden,2021-08-05,0
CH,Switzerland,2021-08-05,0
GB,United Kingdom,2021-08-05,101
AT,Austria,2021-08-06,3
BE,Belgium,2021-08-06,4
BG,Bulgaria,2021-08-06,8
HR,Croatia,2021-08-06,0
CY,Cyprus,2021-08-06,3
CZ,Czechia,2021-08-06,-4
DK,Denmark,2021-08-06,0
EE,Estonia,2021-08-06,1
FI,Finland,2021-08-06,1
FR,France,2021-08-06,53
DE,Germany,2021-08-06,24
GR,Greece,2021-08-06,22
HU,Hungary,2021-08-06,1
IS,Iceland,2021-08-06,0
IE,Ireland,2021-08-06,0
IT,Italy,2021-08-06,24
LV,Latvia,2021-08-06,1
LI,Liechtenstein,2021-08-06,0
LT,Lithuania,2021-08-06,0
LU,Luxembourg,2021-08-06,0
MT,Malta,2021-08-06,0
NL,Netherlands,2021-08-06,8
NO,Norway,2021-08-06,0
PL,Poland,2021-08-06,6
PT,Portugal,2021-08-06,18
RO,Romania,2021-08-06,5
SK,Slovakia,2021-08-06,0
SI,Slovenia,2021-08-06,1
ES,Spain,2021-08-06,75
SE,Sweden,2021-08-06,0
CH,Switzerland,2021-08-06,1
GB,United Kingdom,2021-08-06,98
AT,Austria,2021-08-07,5
BE,Belgium,2021-08-07,0
BG,Bulgaria,2021-08-07,1
HR,Croatia,2021-08-07,1
CY,Cyprus,2021-08-07,4
CZ,Czechia,2021-08-07,-4
DK,Denmark,2021-08-07,0
EE,Estonia,2021-08-07,0
FI,Finland,2021-08-07,2
FR,France,2021-08-07,32
DE,Germany,2021-08-07,0
GR,Greece,2021-08-07,10
HU,Hungary,2021-08-07,0
IS,Iceland,2021-08-07,0
IE,Ireland,2021-08-07,0
IT,Italy,2021-08-07,22
LV,Latvia,2021-08-07,0
LI,Liechtenstein,2021-08-07,0
LT,Lithuania,2021-08-07,1
LU,Luxembourg,2021-08-07,0
MT,Malta,2021-08-07,0
NL,Netherlands,2021-08-07,9
NO,Norway,2021-08-07,0
PL,Poland,2021-08-07,4
PT,Portugal,2021-08-07,17
RO,Romania,2021-08-07,8
SK,Slovakia,2021-08-07,0
SI,Slovenia,2021-08-07,1
ES,Spain,2021-08-07,0
SE,Sweden,2021-08-07,0
CH,Switzerland,2021-08-07,0
GB,United Kingdom,2021-08-07,106
AT,Austria,2021-08-08,3
BE,Belgium,2021-08-08,0
BG,Bulgaria,2021-08-08,3
HR,Croatia,2021-08-08,1
CY,Cyprus,2021-08-08,1
CZ,Czechia,2021-08-08,0
DK,Denmark,2021-08-08,0
EE,Estonia,2021-08-08,0
FI,Finland,2021-08-08,4
FR,France,2021-08-08,28
DE,Germany,2021-08-08,0
GR,Greece,2021-08-08,17
HU,Hungary,2021-08-08,0
IS,Iceland,2021-08-08,0
IE,Ireland,2021-08-08,0
IT,Italy,2021-08-08,11
LV,Latvia,2021-08-08,0
LI,Liechtenstein,2021-08-08,0
LT,Lithuania,2021-08-08,2
LU,Luxembourg,2021-08-08,0
MT,Malta,2021-08-08,2
NL,Netherlands,2021-08-08,2
NO,Norway,2021-08-08,0
PL,Poland,2021-08-08,0
PT,Portugal,2021-08-08,10
RO,Romania,2021-08-08,3
SK,Slovakia,2021-08-08,0
SI,Slovenia,2021-08-08,2
ES,Spain,2021-08-08,0
SE,Sweden,2021-08-08,0
CH,Switzerland,2021-08-08,1
GB,United Kingdom,2021-08-08,84
AT,Austria,2021-08-09,1
BE,Belgium,2021-08-09,6
BG,Bulgaria,2021-08-09,23
HR,Croatia,2021-08-09,1
CY,Cyprus,2021-08-09,4
CZ,Czechia,2021-08-09,0
DK,Denmark,2021-08-09,0
EE,Estonia,2021-08-09,0
FI,Finland,2021-08-09,0
FR,France,2021-08-09,61
DE,Germany,2021-08-09,30
GR,Greece,2021-08-09,22
HU,Hungary,2021-08-09,4
IS,Iceland,2021-08-09,0
IE,Ireland,2021-08-09,0
IT,Italy,2021-08-09,22
LV,Latvia,2021-08-09,0
LI,Liechtenstein,2021-08-09,0
LT,Lithuania,2021-08-09,4
LU,Luxembourg,2021-08-09,1
MT,Malta,2021-08-09,2
NL,Netherlands,2021-08-09,2
NO,Norway,2021-08-09,0
PL,Poland,2021-08-09,0
PT,Portugal,2021-08-09,18
RO,Romania,2021-08-09,3
SK,Slovakia,2021-08-09,0
SI,Slovenia,2021-08-09,0
ES,Spain,2021-08-09,119
SE,Sweden,2021-08-09,0
CH,Switzerland,2021-08-09,2
GB,United Kingdom,2021-08-09,84
AT,Austria,2021-08-10,2
BE,Belgium,2021-08-10,5
BG,Bulgaria,2021-08-10,10
HR,Croatia,2021-08-10,2
CY,Cyprus,2021-08-10,3
CZ,Czechia,2021-08-10,6
DK,Denmark,2021-08-10,2
EE,Estonia,2021-08-10,0
FI,Finland,2021-08-10,1
FR,France,2021-08-10,49
DE,Germany,2021-08-10,19
GR,Greece,2021-08-10,21
HU,Hungary,2021-08-10,0
IS,Iceland,2021-08-10,0
IE,Ireland,2021-08-10,0
IT,Italy,2021-08-10,31
LV,Latvia,2021-08-10,2
LI,Liechtenstein,2021-08-10,0
LT,Lithuania,2021-08-10,2
LU,Luxembourg,2021-08-10,0
MT,Malta,2021-08-10,0
NL,Netherlands,2021-08-10,7
NO,Norway,2021-08-10,1
PL,Poland,2021-08-10,0
PT,Portugal,2021-08-10,17
RO,Romania,2021-08-10,4
SK,Slovakia,2021-08-10,2
SI,Slovenia,2021-08-10,0
ES,Spain,2021-08-10,102
SE,Sweden,2021-08-10,1
CH,Switzerland,2021-08-10,2
GB,United Kingdom,2021-08-10,85
AT,Austria,2021-08-11,2
BE,Belgium,2021-08-11,3
BG,Bulgaria,2021-08-11,18
HR,Croatia,2021-08-11,0
CY,Cyprus,2021-08-11,3
CZ,Czechia,2021-08-11,2
DK,Denmark,2021-08-11,0
EE,Estonia,2021-08-11,2
FI,Finland,2021-08-11,1
FR,France,2021-08-11,42
DE,Germany,2021-08-11,14
GR,Greece,2021-08-11,20
HU,Hungary,2021-08-11,0
IS,Iceland,2021-08-11,0
IE,Ireland,2021-08-11,15
IT,Italy,2021-08-11,31
LV,Latvia,2021-08-11,0
LI,Liechtenstein,2021-08-11,0
LT,Lithuania,2021-08-11,4
LU,Luxembourg,2021-08-11,2
MT,Malta,2021-08-11,1
NL,Netherlands,2021-08-11,9
NO,Norway,2021-08-11,2
PL,Poland,2021-08-11,4
PT,Portugal,2021-08-11,12
RO,Romania,2021-08-11,8
SK,Slovakia,2021-08-11,1
SI,Slovenia,2021-08-11,0
ES,Spain,2021-08-11,93
SE,Sweden,2021-08-11,0
CH,Switzerland,2021-08-11,3
GB,United Kingdom,2021-08-11,89
AT,Austria,2021-08-12,3
BE,Belgium,2021-08-12,3
BG,Bulgaria,2021-08-12,15
HR,Croatia,2021-08-12,3
CY,Cyprus,2021-08-12,6
CZ,Czechia,2021-08-12,1
DK,Denmark,2021-08-12,1
EE,Estonia,2021-08-12,0
FI,Finland,2021-08-12,1
FR,France,2021-08-12,76
DE,Germany,2021-08-12,17
GR,Greece,2021-08-12,20
HU,Hungary,2021-08-12,0
IS,Iceland,2021-08-12,0
IE,Ireland,2021-08-12,0
IT,Italy,2021-08-12,30
LV,Latvia,2021-08-12,0
LI,Liechtenstein,2021-08-12,0
LT,Lithuania,2021-08-12,2
LU,Luxembourg,2021-08-12,0
MT,Malta,2021-08-12,0
NL,Netherlands,2021-08-12,7
NO,Norway,2021-08-12,0
PL,Poland,2021-08-12,2
PT,Portugal,2021-08-12,11
RO,Romania,2021-08-12,3
SK,Slovakia,2021-08-12,0
SI,Slovenia,2021-08-12,0
ES,Spain,2021-08-12,87
SE,Sweden,2021-08-12,0
CH,Switzerland,2021-08-12,2
GB,United Kingdom,2021-08-12,106
AT,Austria,2021-08-13,0
BE,Belgium,2021-08-13,2
BG,Bulgaria,2021-08-13,11
HR,Croatia,2021-08-13,2
CY,Cyprus,2021-08-13,3
CZ,Czechia,2021-08-13,0
DK,Denmark,2021-08-13,3
EE,Estonia,2021-08-13,0
FI,Finland,2021-08-13,1
FR,France,2021-08-13,89
DE,Germany,2021-08-13,19
GR,Greece,2021-08-13,24
HU,Hungary,2021-08-13,1
IS,Iceland,2021-08-13,0
IE,Ireland,2021-08-13,0
IT,Italy,2021-08-13,45
LV,Latvia,2021-08-13,0
LI,Liechtenstein,2021-08-13,0
LT,Lithuania,2021-08-13,3
LU,Luxembourg,2021-08-13,1
MT,Malta,2021-08-13,0
NL,Netherlands,2021-08-13,6
NO,Norway,2021-08-13,1
PL,Poland,2021-08-13,6
PT,Portugal,2021-08-13,12
RO,Romania,2021-08-13,3
SK,Slovakia,2021-08-13,0
SI,Slovenia,2021-08-13,0
ES,Spain,2021-08-13,63
SE,Sweden,2021-08-13,0
CH,Switzerland,2021-08-13,1
GB,United Kingdom,2021-08-13,98
AT,Austria,2021-08-14,2
BE,Belgium,2021-08-14,0
BG,Bulgaria,2021-08-14,7
HR,Croatia,2021-08-14,2
CY,Cyprus,2021-08-14,2
CZ,Czechia,2021-08-14,1
DK,Denmark,2021-08-14,1
EE,Estonia,2021-08-14,0
FI,Finland,2021-08-14,2
FR,France,2021-08-14,53
DE,Germany,2021-08-14,0
GR,Greece,2021-08-14,24
HU,Hungary,2021-08-14,0
IS,Iceland,2021-08-14,0
IE,Ireland,2021-08-14,0
IT,Italy,2021-08-14,34
LV,Latvia,2021-08-14,0
LI,Liechtenstein,2021-08-14,0
LT,Lithuania,2021-08-14,6
LU,Luxembourg,2021-08-14,0
MT,Malta,2021-08-14,1
NL,Netherlands,2021-08-14,6
NO,Norway,2021-08-14,0
PL,Poland,2021-08-14,2
PT,Portugal,2021-08-14,12
RO,Romania,2021-08-14,5
SK,Slovakia,2021-08-14,0
SI,Slovenia,2021-08-14,0
ES,Spain,2021-08-14,0
SE,Sweden,2021-08-14,0
CH,Switzerland,2021-08-14,2
GB,United Kingdom,2021-08-14,104
AT,Austria,2021-08-15,3
BE,Belgium,2021-08-15,0
BG,Bulgaria,2021-08-15,5
HR,Croatia,2021-08-15,1
CY,Cyprus,2021-08-15,1
CZ,Czechia,2021-08-15,0
DK,Denmark,2021-08-15,1
EE,Estonia,2021-08-15,0
FI,Finland,2021-08-15,0
FR,France,2021-08-15,44
DE,Germany,2021-08-15,0
GR,Greece,2021-08-15,17
HU,Hungary,2021-08-15,0
IS,Iceland,2021-08-15,0
IE,Ireland,2021-08-15,0
IT,Italy,2021-08-15,19
LV,Latvia,2021-08-15,0
LI,Liechtenstein,2021-08-15,0
LT,Lithuania,2021-08-15,3
LU,Luxembourg,2021-08-15,0
MT,Malta,2021-08-15,0
NL,Netherlands,2021-08-15,3
NO,Norway,2021-08-15,0
PL,Poland,2021-08-15,0
PT,Portugal,2021-08-15,13
RO,Romania,2021-08-15,6
SK,Slovakia,2021-08-15,0
SI,Slovenia,2021-08-15,0
ES,Spain,2021-08-15,0
SE,Sweden,2021-08-15,0
CH,Switzerland,2021-08-15,3
GB,United Kingdom,2021-08-15,91
AT,Austria,2021-08-16,5
BE,Belgium,2021-08-16,12
BG,Bulgaria,2021-08-16,32
HR,Croatia,2021-08-16,2
CY,Cyprus,2021-08-16,0
CZ,Czechia,2021-08-16,2
DK,Denmark,2021-08-16,0
EE,Estonia,2021-08-16,0
FI,Finland,2021-08-16,2
FR,France,2021-08-16,25
DE,Germany,2021-08-16,18
GR,Greece,2021-08-16,14
HU,Hungary,2021-08-16,3
IS,Iceland,2021-08-16,0
IE,Ireland,2021-08-16,0
IT,Italy,2021-08-16,24
LV,Latvia,2021-08-16,2
LI,Liechtenstein,2021-08-16,0
LT,Lithuania,2021-08-16,5
LU,Luxembourg,2021-08-16,0
MT,Malta,2021-08-16,1
NL,Netherlands,2021-08-16,6
NO,Norway,2021-08-16,1
PL,Poland,2021-08-16,0
PT,Portugal,2021-08-16,11
RO,Romania,2021-08-16,5
SK,Slovakia,2021-08-16,0
SI,Slovenia,2021-08-16,0
ES,Spain,2021-08-16,125
SE,Sweden,2021-08-16,0
CH,Switzerland,2021-08-16,4
GB,United Kingdom,2021-08-16,89
AT,Austria,2021-08-17,1
BE,Belgium,2021-08-17,0
BG,Bulgaria,2021-08-17,19
HR,Croatia,2021-08-17,3
CY,Cyprus,2021-08-17,5
CZ,Czechia,2021-08-17,1
DK,Denmark,2021-08-17,2
EE,Estonia,2021-08-17,0
FI,Finland,2021-08-17,0
FR,France,2021-08-17,83
DE,Germany,2021-08-17,28
GR,Greece,2021-08-17,16
HU,Hungary,2021-08-17,1
IS,Iceland,2021-08-17,0
IE,Ireland,2021-08-17,0
IT,Italy,2021-08-17,54
LV,Latvia,2021-08-17,2
LI,Liechtenstein,2021-08-17,0
LT,Lithuania,2021-08-17,5
LU,Luxembourg,2021-08-17,0
MT,Malta,2021-08-17,2
NL,Netherlands,2021-08-17,5
NO,Norway,2021-08-17,1
PL,Poland,2021-08-17,7
