model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
RobertWalraven-ESG,inc death,3,NL,13,8,5,0,0.3,0.27,0.75,1,-0.4,1,4,Netherlands
USC-SIkJalpha,inc death,3,NL,109,24,0,85,2.52,2.59,0,0.5,0.9,1,4,Netherlands
epiforecasts-EpiExpert,inc death,3,NL,40,9,0,31,0.93,0.87,0.25,0.5,0.7,1,4,Netherlands
epiforecasts-EpiNow2,inc death,3,NL,202,21,0,180,4.65,3.93,0,0,1,1,4,Netherlands
EuroCOVIDhub-baseline,inc case,1,NO,612,58,338,216,1,1,0,0.67,0.24,1,6,Norway
EuroCOVIDhub-ensemble,inc case,1,NO,610,357,56,197,1,1.04,0.5,1,0.27,1,6,Norway
IEM_Health-CovidProject,inc case,1,NO,803,273,202,329,1.31,1.43,0.33,0.83,0.27,1,6,Norway
ILM-EKF,inc case,1,NO,1205,301,212,693,1.97,2.18,0.17,0.83,0.35,1,6,Norway
LANL-GrowthRate,inc case,1,NO,596,268,13,315,0.97,1.07,0.67,1,0.38,1,6,Norway
USC-SIkJalpha,inc case,1,NO,1124,929,91,104,1.84,1.07,0.67,0.83,0.15,1,6,Norway
epiforecasts-EpiNow2,inc case,1,NO,591,243,91,257,0.97,1.1,0.33,1,0.05,1,6,Norway
EuroCOVIDhub-baseline,inc case,2,NO,1038,113,534,391,1,1,0,0.8,0.17,1,5,Norway
EuroCOVIDhub-ensemble,inc case,2,NO,1394,631,52,711,1.34,1.58,0.4,1,0.44,1,5,Norway
IEM_Health-CovidProject,inc case,2,NO,2041,467,396,1179,1.97,2.21,0,0.8,0.49,1,5,Norway
ILM-EKF,inc case,2,NO,2590,574,291,1724,2.49,2.67,0.2,0.6,0.48,1,5,Norway
LANL-GrowthRate,inc case,2,NO,1423,428,37,958,1.37,1.64,0.4,1,0.49,1,5,Norway
USC-SIkJalpha,inc case,2,NO,1597,1334,67,196,1.54,0.96,0.8,1,0.12,1,5,Norway
epiforecasts-EpiNow2,inc case,2,NO,1822,605,138,1079,1.76,1.95,0.4,0.8,0.22,1,5,Norway
DSMPG-bayes,inc case,2,NO,2698,1113,0,1585,1.7,2.53,0.5,1,0.64,1,4,Norway
EuroCOVIDhub-baseline,inc case,3,NO,1114,156,438,520,1,1,0.25,0.5,0.11,1,4,Norway
EuroCOVIDhub-ensemble,inc case,3,NO,2676,1036,0,1640,2.4,2.6,0.25,1,0.68,1,4,Norway
IEM_Health-CovidProject,inc case,3,NO,3722,821,274,2627,3.34,3.61,0,0.75,0.49,1,4,Norway
ILM-EKF,inc case,3,NO,4448,1041,162,3245,3.99,4.12,0,0.5,0.52,1,4,Norway
LANL-GrowthRate,inc case,3,NO,2059,740,3,1316,1.85,2.13,0.25,1,0.62,1,4,Norway
USC-SIkJalpha,inc case,3,NO,1721,1218,0,502,1.55,1.34,0.75,1,0.35,1,4,Norway
epiforecasts-EpiNow2,inc case,3,NO,4423,1387,170,2865,3.97,4.3,0,0.75,0.45,1,4,Norway
EuroCOVIDhub-baseline,inc death,1,NO,4,1,2,1,1,1,0.5,1,-0.11,1,6,Norway
EuroCOVIDhub-ensemble,inc death,1,NO,3,2,1,0,0.82,0.74,0.83,1,0.02,1,6,Norway
IEM_Health-CovidProject,inc death,1,NO,4,2,2,0,1.13,1.29,0.67,1,-0.43,1,6,Norway
ILM-EKF,inc death,1,NO,5,4,0,1,1.41,0.97,0.83,1,0.12,1,6,Norway
LANL-GrowthRate,inc death,1,NO,4,1,2,0,1,0.82,0.67,0.83,-0.23,1,6,Norway
RobertWalraven-ESG,inc death,1,NO,5,1,3,0,1.21,0.88,0.67,0.67,-0.27,1,6,Norway
USC-SIkJalpha,inc death,1,NO,5,1,4,0,1.39,1.21,0.5,0.67,-0.32,1,6,Norway
epiforecasts-EpiNow2,inc death,1,NO,4,2,1,1,1.02,1.03,0.67,1,0.08,1,6,Norway
EuroCOVIDhub-baseline,inc death,2,NO,3,2,1,0,1,1,0.6,1,-0.32,1,5,Norway
EuroCOVIDhub-ensemble,inc death,2,NO,3,2,0,0,1.12,1,1,1,0,1,5,Norway
IEM_Health-CovidProject,inc death,2,NO,5,2,3,0,1.78,2.3,0.6,1,-0.5,1,5,Norway
ILM-EKF,inc death,2,NO,7,5,0,1,2.35,1.65,1,1,0.16,1,5,Norway
LANL-GrowthRate,inc death,2,NO,4,2,2,0,1.4,1.45,0.6,1,-0.33,1,5,Norway
RobertWalraven-ESG,inc death,2,NO,5,1,4,0,1.79,1.65,0.4,0.6,-0.44,1,5,Norway
USC-SIkJalpha,inc death,2,NO,3,2,1,0,1.05,1.15,0.8,1,-0.22,1,5,Norway
epiforecasts-EpiNow2,inc death,2,NO,6,3,1,2,2.05,2,0.4,1,0.16,1,5,Norway
EuroCOVIDhub-baseline,inc death,3,NO,5,2,3,0,1,1,0.5,1,-0.38,1,4,Norway
EuroCOVIDhub-ensemble,inc death,3,NO,4,3,1,0,0.88,0.73,1,1,-0.02,1,4,Norway
IEM_Health-CovidProject,inc death,3,NO,6,3,4,0,1.35,1.53,0.5,1,-0.55,1,4,Norway
ILM-EKF,inc death,3,NO,9,7,0,2,1.88,0.93,0.75,1,0.17,1,4,Norway
LANL-GrowthRate,inc death,3,NO,5,2,3,0,1,0.87,0.75,0.75,-0.3,1,4,Norway
RobertWalraven-ESG,inc death,3,NO,7,2,5,0,1.38,1.17,0.75,0.75,-0.4,1,4,Norway
USC-SIkJalpha,inc death,3,NO,6,2,3,1,1.24,1.43,0.5,0.75,-0.25,1,4,Norway
epiforecasts-EpiNow2,inc death,3,NO,10,4,2,4,2.13,2.2,0,1,0.35,1,4,Norway
EuroCOVIDhub-baseline,inc case,1,Overall,4187,508,2309,1370,1,1,0.17,0.88,-0.02,32,191,Overall
EuroCOVIDhub-ensemble,inc case,1,Overall,3467,1641,760,1066,0.83,0.93,0.65,0.96,0.05,32,191,Overall
IEM_Health-CovidProject,inc case,1,Overall,4988,2268,905,1815,1.19,1.37,0.51,0.94,0.07,32,191,Overall
ILM-EKF,inc case,1,Overall,4588,1271,1562,1755,1.09,1.19,0.47,0.91,0.07,32,191,Overall
LANL-GrowthRate,inc case,1,Overall,3865,2160,1268,437,0.92,1,0.62,0.93,-0.23,32,191,Overall
USC-SIkJalpha,inc case,1,Overall,4964,2365,1832,767,1.18,1.12,0.55,0.76,-0.08,32,191,Overall
epiforecasts-EpiExpert,inc case,1,Overall,5378,952,2482,1945,0.93,0.96,0.3,0.78,0.07,32,108,Overall
epiforecasts-EpiNow2,inc case,1,Overall,3971,1837,919,1215,0.92,1.09,0.5,0.91,0.14,32,190,Overall
DSMPG-bayes,inc case,1,Overall,5681,1728,426,3527,1.09,1.19,0.41,0.88,0.44,25,106,Overall
EuroCOVIDhub-baseline,inc case,2,Overall,6919,1046,3480,2393,1,1,0.25,0.8,-0.08,32,159,Overall
EuroCOVIDhub-ensemble,inc case,2,Overall,6154,2385,1140,2630,0.89,1,0.47,0.94,0.11,32,159,Overall
IEM_Health-CovidProject,inc case,2,Overall,8995,3073,1507,4414,1.29,1.38,0.31,0.83,0.1,32,159,Overall
ILM-EKF,inc case,2,Overall,8742,2855,1365,4522,1.23,1.36,0.4,0.89,0.14,32,159,Overall
LANL-GrowthRate,inc case,2,Overall,5803,2506,1758,1539,0.83,0.88,0.44,0.91,-0.11,32,159,Overall
USC-SIkJalpha,inc case,2,Overall,7197,2612,3042,1544,1.04,0.98,0.43,0.72,-0.08,32,159,Overall
epiforecasts-EpiExpert,inc case,2,Overall,9840,1566,3452,4822,1.08,1.06,0.27,0.67,0.11,32,95,Overall
epiforecasts-EpiNow2,inc case,2,Overall,6513,2667,1281,2565,0.94,1.01,0.46,0.84,0.14,32,158,Overall
DSMPG-bayes,inc case,2,Overall,9257,3621,756,4879,1.18,1.29,0.4,0.93,0.34,25,87,Overall
EuroCOVIDhub-baseline,inc case,3,Overall,8233,1504,4151,2578,1,1,0.3,0.78,-0.08,32,127,Overall
EuroCOVIDhub-ensemble,inc case,3,Overall,8992,3516,1294,4182,1.1,1.16,0.38,0.9,0.2,32,127,Overall
IEM_Health-CovidProject,inc case,3,Overall,13772,4062,2115,7594,1.67,1.71,0.31,0.78,0.13,32,127,Overall
ILM-EKF,inc case,3,Overall,14227,5313,1430,7484,1.73,1.81,0.35,0.83,0.18,32,127,Overall
LANL-GrowthRate,inc case,3,Overall,7334,2812,2126,2395,0.89,0.92,0.37,0.82,-0.03,32,127,Overall
USC-SIkJalpha,inc case,3,Overall,8768,2840,3770,2158,1.07,1.09,0.39,0.61,-0.07,32,127,Overall
epiforecasts-EpiExpert,inc case,3,Overall,10938,2136,2804,5998,1.12,1.09,0.25,0.68,0.17,32,87,Overall
epiforecasts-EpiNow2,inc case,3,Overall,10339,4244,1680,4414,1.25,1.24,0.44,0.83,0.2,32,127,Overall
DSMPG-bayes,inc case,3,Overall,16767,8383,479,7835,1.99,2,0.35,0.95,0.37,25,66,Overall
EuroCOVIDhub-baseline,inc death,1,Overall,68,14,30,23,1,1,0.32,0.95,-0.08,32,192,Overall
EuroCOVIDhub-ensemble,inc death,1,Overall,49,26,12,11,0.73,0.71,0.76,0.99,0.04,32,192,Overall
IEM_Health-CovidProject,inc death,1,Overall,71,40,23,8,1.06,1.07,0.68,0.99,-0.18,32,192,Overall
ILM-EKF,inc death,1,Overall,74,39,12,23,1.06,0.91,0.88,0.99,0.08,32,192,Overall
LANL-GrowthRate,inc death,1,Overall,54,12,28,14,0.8,0.79,0.42,0.88,-0.15,32,192,Overall
RobertWalraven-ESG,inc death,1,Overall,59,14,33,12,0.87,0.86,0.4,0.76,-0.25,32,192,Overall
USC-SIkJalpha,inc death,1,Overall,72,36,17,20,1.06,0.84,0.57,0.77,0.05,32,192,Overall
epiforecasts-EpiExpert,inc death,1,Overall,94,16,34,44,1.05,0.97,0.31,0.71,0.05,32,109,Overall
epiforecasts-EpiNow2,inc death,1,Overall,73,26,8,39,1.1,1.06,0.52,0.89,0.3,32,190,Overall
EuroCOVIDhub-baseline,inc death,2,Overall,102,28,46,28,1,1,0.46,0.9,-0.11,32,160,Overall
EuroCOVIDhub-ensemble,inc death,2,Overall,66,34,12,20,0.64,0.6,0.74,0.98,0.09,32,160,Overall
IEM_Health-CovidProject,inc death,2,Overall,102,49,35,18,1.01,1.02,0.61,0.98,-0.2,32,160,Overall
ILM-EKF,inc death,2,Overall,113,51,10,52,1.07,1.01,0.76,0.98,0.17,32,160,Overall
LANL-GrowthRate,inc death,2,Overall,77,17,49,12,0.76,0.75,0.42,0.86,-0.21,32,160,Overall
RobertWalraven-ESG,inc death,2,Overall,98,16,68,14,0.97,0.88,0.42,0.67,-0.35,32,160,Overall
USC-SIkJalpha,inc death,2,Overall,91,45,11,35,0.89,0.82,0.58,0.82,0.13,32,160,Overall
epiforecasts-EpiExpert,inc death,2,Overall,136,23,50,63,1.06,0.98,0.33,0.78,0.06,32,96,Overall
epiforecasts-EpiNow2,inc death,2,Overall,118,32,9,76,1.17,1.16,0.42,0.83,0.41,32,159,Overall
EuroCOVIDhub-baseline,inc death,3,Overall,128,39,61,28,1,1,0.53,0.84,-0.11,32,128,Overall
EuroCOVIDhub-ensemble,inc death,3,Overall,80,44,11,25,0.62,0.62,0.67,0.98,0.11,32,128,Overall
IEM_Health-CovidProject,inc death,3,Overall,131,59,46,26,1.01,1.14,0.52,0.97,-0.24,32,128,Overall
ILM-EKF,inc death,3,Overall,164,69,14,81,1.26,1.37,0.68,0.98,0.24,32,128,Overall
LANL-GrowthRate,inc death,3,Overall,99,23,59,17,0.77,0.85,0.41,0.85,-0.17,32,128,Overall
RobertWalraven-ESG,inc death,3,Overall,147,20,113,14,1.15,1.08,0.38,0.65,-0.45,32,128,Overall
USC-SIkJalpha,inc death,3,Overall,114,47,16,50,0.88,0.88,0.52,0.77,0.18,32,128,Overall
epiforecasts-EpiExpert,inc death,3,Overall,117,32,34,51,0.79,0.86,0.4,0.78,0.11,32,88,Overall
epiforecasts-EpiNow2,inc death,3,Overall,180,51,9,121,1.42,1.49,0.43,0.83,0.46,32,128,Overall
EuroCOVIDhub-baseline,inc case,1,PL,23160,953,13203,9005,1,1,0,0.67,-0.31,1,6,Poland
EuroCOVIDhub-ensemble,inc case,1,PL,16132,6517,1362,8252,0.7,0.76,0.67,0.83,0.15,1,6,Poland
ICM-agentModel,inc case,1,PL,29913,15042,13352,1519,1.29,1.24,0.5,0.83,-0.28,1,6,Poland
IEM_Health-CovidProject,inc case,1,PL,27426,7905,727,18794,1.18,1.38,0.33,0.83,0.4,1,6,Poland
ILM-EKF,inc case,1,PL,16638,5067,1401,10170,0.72,0.85,0.5,0.83,0.25,1,6,Poland
ITWW-county_repro,inc case,1,PL,40364,1325,0,39039,1.74,1.49,0,0.17,0.98,1,6,Poland
LANL-GrowthRate,inc case,1,PL,12198,7069,2241,2889,0.53,0.64,0.5,1,0,1,6,Poland
MIMUW-StochSEIR,inc case,1,PL,30221,1315,5324,23582,1.3,1.14,0.17,0.17,-0.08,1,6,Poland
MOCOS-agent1,inc case,1,PL,8196,6629,1161,406,0.35,0.25,1,1,-0.1,1,6,Poland
USC-SIkJalpha,inc case,1,PL,21949,11279,6144,4526,0.95,0.9,0.33,0.67,-0.02,1,6,Poland
epiforecasts-EpiExpert,inc case,1,PL,14979,2992,3853,8134,0.65,0.73,0.17,0.83,-0.12,1,6,Poland
epiforecasts-EpiNow2,inc case,1,PL,11067,4097,1144,5826,0.48,0.58,0.33,1,0.36,1,6,Poland
EuroCOVIDhub-baseline,inc case,2,PL,47743,2145,28394,17204,1,1,0,0,-0.2,1,5,Poland
EuroCOVIDhub-ensemble,inc case,2,PL,40369,10497,3153,26719,0.85,1,0.4,0.6,0.28,1,5,Poland
ICM-agentModel,inc case,2,PL,34744,22587,4444,7713,0.73,0.84,0.8,0.8,0.1,1,5,Poland
IEM_Health-CovidProject,inc case,2,PL,65924,13372,3512,49040,1.38,1.53,0.2,0.6,0.38,1,5,Poland
ILM-EKF,inc case,2,PL,48036,13352,147,34537,1.01,1.1,0.4,0.8,0.5,1,5,Poland
ITWW-county_repro,inc case,2,PL,85452,2960,0,82492,1.79,1.55,0,0.4,0.94,1,5,Poland
LANL-GrowthRate,inc case,2,PL,32565,9434,4893,18238,0.68,0.82,0.4,0.8,0.12,1,5,Poland
MIMUW-StochSEIR,inc case,2,PL,40291,1621,6249,32421,0.84,0.72,0.2,0.4,0.03,1,5,Poland
MOCOS-agent1,inc case,2,PL,14259,8471,2237,3550,0.3,0.27,0.6,0.8,-0.06,1,5,Poland
USC-SIkJalpha,inc case,2,PL,37781,12867,11327,13586,0.79,0.94,0.4,0.6,-0.06,1,5,Poland
epiforecasts-EpiExpert,inc case,2,PL,38218,5130,6442,26646,0.8,0.87,0,0.6,0.21,1,5,Poland
epiforecasts-EpiNow2,inc case,2,PL,33715,9833,0,23883,0.71,0.7,0.6,0.8,0.48,1,5,Poland
EuroCOVIDhub-baseline,inc case,3,PL,51723,3193,37474,11057,1,1,0.25,0.25,-0.12,1,4,Poland
EuroCOVIDhub-ensemble,inc case,3,PL,63952,15151,4016,44785,1.24,1.43,0.25,0.5,0.32,1,4,Poland
ICM-agentModel,inc case,3,PL,30665,19159,8115,3391,0.59,0.82,0.75,1,-0.1,1,4,Poland
IEM_Health-CovidProject,inc case,3,PL,108482,20430,6952,81100,2.1,2.43,0.25,0.5,0.4,1,4,Poland
ILM-EKF,inc case,3,PL,100069,28290,75,71704,1.93,2.11,0.5,0.5,0.55,1,4,Poland
ITWW-county_repro,inc case,3,PL,140031,5830,0,134202,2.71,2.42,0,0.25,0.9,1,4,Poland
LANL-GrowthRate,inc case,3,PL,50324,12317,8508,29499,0.97,1.27,0,0.75,0.07,1,4,Poland
MIMUW-StochSEIR,inc case,3,PL,50957,2172,8995,39789,0.99,0.87,0.25,0.25,0.32,1,4,Poland
MOCOS-agent1,inc case,3,PL,18637,10563,1831,6243,0.36,0.33,0.5,0.75,0.15,1,4,Poland
USC-SIkJalpha,inc case,3,PL,42880,15847,12648,14384,0.83,1.16,0.25,0.75,-0.13,1,4,Poland
epiforecasts-EpiExpert,inc case,3,PL,64802,6844,11469,46489,1.25,1.31,0,0.5,0.11,1,4,Poland
epiforecasts-EpiNow2,inc case,3,PL,75055,18219,0,56835,1.45,1.55,0.25,0.5,0.68,1,4,Poland
EuroCOVIDhub-baseline,inc death,1,PL,248,21,226,0,1,1,0,0.83,-0.88,1,6,Poland
EuroCOVIDhub-ensemble,inc death,1,PL,147,124,21,3,0.59,0.39,0.83,1,-0.15,1,6,Poland
ICM-agentModel,inc death,1,PL,499,349,51,99,2.02,1.79,0.67,1,-0.01,1,6,Poland
IEM_Health-CovidProject,inc death,1,PL,343,259,80,4,1.38,1.14,0.83,1,-0.25,1,6,Poland
ILM-EKF,inc death,1,PL,173,140,11,22,0.7,0.53,1,1,0.12,1,6,Poland
ITWW-county_repro,inc death,1,PL,419,13,123,283,1.69,1.3,0,0,0.67,1,6,Poland
LANL-GrowthRate,inc death,1,PL,164,52,111,0,0.66,0.67,0.17,0.67,-0.73,1,6,Poland
MIMUW-StochSEIR,inc death,1,PL,199,6,193,0,0.8,0.61,0,0.17,-0.98,1,6,Poland
MIT_CovidAnalytics-DELPHI,inc death,1,PL,317,102,215,0,1.28,1.45,0.17,0.83,-0.73,1,6,Poland
MOCOS-agent1,inc death,1,PL,124,94,25,4,0.5,0.32,0.83,1,-0.08,1,6,Poland
RobertWalraven-ESG,inc death,1,PL,192,30,148,14,0.77,0.8,0,0.67,-0.63,1,6,Poland
USC-SIkJalpha,inc death,1,PL,205,188,1,15,0.83,0.28,1,1,0.15,1,6,Poland
epiforecasts-EpiExpert,inc death,1,PL,140,62,76,1,0.56,0.5,0.5,1,-0.48,1,6,Poland
epiforecasts-EpiNow2,inc death,1,PL,274,109,2,163,1.11,0.96,0.5,0.83,0.57,1,6,Poland
EuroCOVIDhub-baseline,inc death,2,PL,519,44,475,0,1,1,0,0.6,-0.97,1,5,Poland
EuroCOVIDhub-ensemble,inc death,2,PL,197,179,3,15,0.38,0.2,1,1,0.12,1,5,Poland
ICM-agentModel,inc death,2,PL,895,667,0,228,1.72,1.28,0.8,1,0.34,1,5,Poland
IEM_Health-CovidProject,inc death,2,PL,484,340,140,4,0.93,0.84,0.8,1,-0.32,1,5,Poland
ILM-EKF,inc death,2,PL,331,197,0,134,0.64,0.7,0.6,1,0.46,1,5,Poland
ITWW-county_repro,inc death,2,PL,717,28,0,689,1.38,1.1,0,0,1,1,5,Poland
LANL-GrowthRate,inc death,2,PL,363,74,289,0,0.7,0.74,0.2,0.6,-0.81,1,5,Poland
MIMUW-StochSEIR,inc death,2,PL,235,12,201,23,0.45,0.37,0,0,-0.2,1,5,Poland
MIT_CovidAnalytics-DELPHI,inc death,2,PL,365,131,226,8,0.7,0.75,0.4,1,-0.43,1,5,Poland
MOCOS-agent1,inc death,2,PL,148,131,14,3,0.28,0.15,1,1,-0.08,1,5,Poland
RobertWalraven-ESG,inc death,2,PL,501,36,465,0,0.97,0.86,0,0,-1,1,5,Poland
USC-SIkJalpha,inc death,2,PL,324,235,0,89,0.62,0.64,1,1,0.34,1,5,Poland
epiforecasts-EpiExpert,inc death,2,PL,222,72,149,0,0.43,0.49,0.4,1,-0.63,1,5,Poland
epiforecasts-EpiNow2,inc death,2,PL,594,109,3,482,1.14,1.09,0.2,0.2,0.75,1,5,Poland
EuroCOVIDhub-baseline,inc death,3,PL,864,62,802,0,1,1,0,0,-1,1,4,Poland
EuroCOVIDhub-ensemble,inc death,3,PL,287,237,14,37,0.33,0.26,1,1,0.1,1,4,Poland
ICM-agentModel,inc death,3,PL,1159,900,0,259,1.34,1.07,1,1,0.25,1,4,Poland
IEM_Health-CovidProject,inc death,3,PL,675,402,273,0,0.78,0.79,0.75,1,-0.4,1,4,Poland
ILM-EKF,inc death,3,PL,763,328,0,436,0.88,1.13,0.25,1,0.68,1,4,Poland
ITWW-county_repro,inc death,3,PL,1358,61,0,1297,1.57,1.36,0,0,1,1,4,Poland
LANL-GrowthRate,inc death,3,PL,517,113,404,0,0.6,0.71,0.25,0.75,-0.76,1,4,Poland
MIMUW-StochSEIR,inc death,3,PL,342,14,236,92,0.4,0.34,0.25,0.25,-0.38,1,4,Poland
MIT_CovidAnalytics-DELPHI,inc death,3,PL,739,148,565,26,0.86,0.99,0.25,0.75,-0.6,1,4,Poland
MOCOS-agent1,inc death,3,PL,237,184,49,5,0.27,0.25,0.75,1,-0.2,1,4,Poland
RobertWalraven-ESG,inc death,3,PL,1030,45,985,0,1.19,1.04,0,0,-1,1,4,Poland
USC-SIkJalpha,inc death,3,PL,410,260,0,150,0.47,0.55,0.75,1,0.38,1,4,Poland
epiforecasts-EpiExpert,inc death,3,PL,413,106,308,0,0.48,0.56,0.25,0.75,-0.67,1,4,Poland
epiforecasts-EpiNow2,inc death,3,PL,1158,157,0,1002,1.34,1.42,0,0.25,0.99,1,4,Poland
EuroCOVIDhub-baseline,inc case,1,PT,604,398,42,164,1,1,0.67,1,0.18,1,6,Portugal
EuroCOVIDhub-ensemble,inc case,1,PT,401,213,165,22,0.66,0.95,0.67,1,-0.26,1,6,Portugal
IEM_Health-CovidProject,inc case,1,PT,691,313,347,31,1.14,1.84,0.33,1,-0.49,1,6,Portugal
ILM-EKF,inc case,1,PT,456,186,270,0,0.76,1.26,0.5,1,-0.57,1,6,Portugal
LANL-GrowthRate,inc case,1,PT,556,217,337,2,0.92,1.42,0.67,0.83,-0.5,1,6,Portugal
USC-SIkJalpha,inc case,1,PT,401,223,41,137,0.66,0.86,0.5,0.83,0.15,1,6,Portugal
epiforecasts-EpiNow2,inc case,1,PT,571,195,172,203,0.95,1.49,0.33,1,-0.02,1,6,Portugal
EuroCOVIDhub-baseline,inc case,2,PT,1114,871,47,197,1,1,1,1,0.1,1,5,Portugal
EuroCOVIDhub-ensemble,inc case,2,PT,657,262,383,11,0.59,1,0.4,1,-0.48,1,5,Portugal
IEM_Health-CovidProject,inc case,2,PT,1007,299,702,6,0.9,1.5,0.2,1,-0.63,1,5,Portugal
ILM-EKF,inc case,2,PT,787,222,565,0,0.71,1.34,0.2,1,-0.72,1,5,Portugal
LANL-GrowthRate,inc case,2,PT,761,252,509,0,0.68,1.16,0.4,1,-0.63,1,5,Portugal
USC-SIkJalpha,inc case,2,PT,583,225,219,139,0.52,0.86,0.2,0.6,-0.04,1,5,Portugal
epiforecasts-EpiNow2,inc case,2,PT,966,391,376,200,0.87,1.52,0.4,1,-0.3,1,5,Portugal
EuroCOVIDhub-baseline,inc case,3,PT,1491,1273,28,190,1,1,1,1,0.08,1,4,Portugal
EuroCOVIDhub-ensemble,inc case,3,PT,866,348,503,15,0.58,1.11,0.5,1,-0.48,1,4,Portugal
IEM_Health-CovidProject,inc case,3,PT,1262,276,986,0,0.85,1.6,0.25,1,-0.74,1,4,Portugal
ILM-EKF,inc case,3,PT,1158,234,924,0,0.78,1.62,0,1,-0.82,1,4,Portugal
LANL-GrowthRate,inc case,3,PT,779,314,461,3,0.52,0.9,0.5,1,-0.5,1,4,Portugal
USC-SIkJalpha,inc case,3,PT,786,207,550,30,0.53,0.81,0.5,0.5,-0.38,1,4,Portugal
epiforecasts-EpiNow2,inc case,3,PT,1486,754,418,313,1,1.93,0.5,1,-0.28,1,4,Portugal
EuroCOVIDhub-baseline,inc death,1,PT,25,10,0,15,1,1,0.5,1,0.53,1,6,Portugal
EuroCOVIDhub-ensemble,inc death,1,PT,6,5,0,1,0.24,0.15,1,1,0.17,1,6,Portugal
IEM_Health-CovidProject,inc death,1,PT,10,4,2,3,0.42,0.53,0.67,1,-0.25,1,6,Portugal
ILM-EKF,inc death,1,PT,12,10,2,0,0.49,0.3,1,1,0.02,1,6,Portugal
LANL-GrowthRate,inc death,1,PT,7,2,4,1,0.29,0.35,0.67,1,-0.07,1,6,Portugal
RobertWalraven-ESG,inc death,1,PT,10,6,4,0,0.4,0.46,0.67,1,-0.45,1,6,Portugal
USC-SIkJalpha,inc death,1,PT,9,4,0,5,0.35,0.37,0.17,0.67,0.72,1,6,Portugal
epiforecasts-EpiNow2,inc death,1,PT,7,4,0,4,0.29,0.3,0.33,1,0.55,1,6,Portugal
EuroCOVIDhub-baseline,inc death,2,PT,44,19,0,25,1,1,0.6,1,0.54,1,5,Portugal
EuroCOVIDhub-ensemble,inc death,2,PT,6,5,0,1,0.13,0.07,1,1,0.14,1,5,Portugal
IEM_Health-CovidProject,inc death,2,PT,10,4,4,2,0.24,0.29,0.2,1,-0.34,1,5,Portugal
ILM-EKF,inc death,2,PT,10,8,1,0,0.23,0.12,1,1,-0.04,1,5,Portugal
LANL-GrowthRate,inc death,2,PT,8,2,5,1,0.18,0.2,0.6,1,-0.18,1,5,Portugal
RobertWalraven-ESG,inc death,2,PT,9,7,2,0,0.21,0.19,1,1,-0.32,1,5,Portugal
USC-SIkJalpha,inc death,2,PT,9,4,0,5,0.21,0.21,0.2,0.8,0.66,1,5,Portugal
epiforecasts-EpiNow2,inc death,2,PT,13,5,0,8,0.31,0.33,0,1,0.78,1,5,Portugal
EuroCOVIDhub-baseline,inc death,3,PT,59,28,0,31,1,1,0.5,1,0.5,1,4,Portugal
EuroCOVIDhub-ensemble,inc death,3,PT,7,6,0,1,0.11,0.06,1,1,0.12,1,4,Portugal
IEM_Health-CovidProject,inc death,3,PT,9,3,5,1,0.16,0.18,0.25,1,-0.45,1,4,Portugal
ILM-EKF,inc death,3,PT,9,7,2,0,0.16,0.09,0.75,1,-0.13,1,4,Portugal
LANL-GrowthRate,inc death,3,PT,8,3,4,1,0.13,0.14,0.75,1,-0.1,1,4,Portugal
RobertWalraven-ESG,inc death,3,PT,10,8,2,0,0.17,0.12,1,1,-0.28,1,4,Portugal
USC-SIkJalpha,inc death,3,PT,11,5,0,6,0.19,0.18,0,0.75,0.72,1,4,Portugal
epiforecasts-EpiNow2,inc death,3,PT,22,11,0,11,0.37,0.33,0.5,1,0.62,1,4,Portugal
EuroCOVIDhub-baseline,inc case,1,RO,3277,365,1350,1562,1,1,0,0.83,0.02,1,6,Romania
EuroCOVIDhub-ensemble,inc case,1,RO,2308,1309,46,953,0.7,0.73,0.67,1,0.37,1,6,Romania
IEM_Health-CovidProject,inc case,1,RO,3287,1517,93,1676,1,1.12,0.5,1,0.38,1,6,Romania
ILM-EKF,inc case,1,RO,2789,1295,44,1450,0.85,0.94,0.33,1,0.45,1,6,Romania
LANL-GrowthRate,inc case,1,RO,1527,1208,258,61,0.47,0.36,1,1,-0.07,1,6,Romania
USC-SIkJalpha,inc case,1,RO,3739,1972,235,1532,1.14,0.83,0.83,0.83,0.2,1,6,Romania
epiforecasts-EpiNow2,inc case,1,RO,1580,887,0,694,0.48,0.54,0.67,1,0.45,1,6,Romania
EuroCOVIDhub-baseline,inc case,2,RO,5762,767,2497,2498,1,1,0.2,0.6,-0.08,1,5,Romania
EuroCOVIDhub-ensemble,inc case,2,RO,5603,2294,142,3167,0.97,1.08,0.4,1,0.47,1,5,Romania
IEM_Health-CovidProject,inc case,2,RO,7421,2491,420,4510,1.29,1.44,0.2,0.8,0.44,1,5,Romania
ILM-EKF,inc case,2,RO,7181,2679,108,4394,1.25,1.35,0.4,1,0.55,1,5,Romania
LANL-GrowthRate,inc case,2,RO,3450,1652,365,1433,0.6,0.71,0.4,1,0.22,1,5,Romania
USC-SIkJalpha,inc case,2,RO,4459,2514,218,1726,0.77,0.81,0.6,1,0.3,1,5,Romania
epiforecasts-EpiNow2,inc case,2,RO,5091,2009,0,3082,0.88,1,0.2,1,0.68,1,5,Romania
