model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
EuroCOVIDhub-baseline,inc death,4,FR,363,196,25,141,1,1,0.62,1,0.23,1,8,France
EuroCOVIDhub-ensemble,inc death,4,FR,401,236,31,134,1.11,1.2,0.5,1,0.32,1,8,France
IEM_Health-CovidProject,inc death,4,FR,548,340,99,109,1.51,1.4,0.62,1,0.01,1,8,France
ILM-EKF,inc death,4,FR,656,283,70,302,1.81,1.99,0.5,1,0.34,1,8,France
LANL-GrowthRate,inc death,4,FR,424,147,38,239,1.17,1.14,0.62,0.88,-0.06,1,8,France
RobertWalraven-ESG,inc death,4,FR,409,92,278,40,1.13,1.22,0.25,0.88,-0.27,1,8,France
UMass-MechBayes,inc death,1,FR,159,123,5,31,0.68,0.52,0.88,1,0.12,1,8,France
UMass-SemiMech,inc death,1,FR,368,123,192,53,1.57,1.16,0.75,0.88,0.05,1,8,France
USC-SIkJalpha,inc death,4,FR,376,140,39,196,1.04,0.93,0.5,0.62,0.26,1,8,France
epiforecasts-EpiExpert,inc death,4,FR,539,131,91,317,1.49,1.58,0.25,0.62,0.16,1,8,France
epiforecasts-EpiNow2,inc death,4,FR,892,411,1,480,2.46,2.58,0.25,1,0.68,1,8,France
LANL-GrowthRate,inc death,5,FR,617,193,93,331,NA,NA,0.57,0.86,0.01,1,7,France
UMass-MechBayes,inc death,2,FR,215,168,2,46,0.72,0.48,0.86,1,0.19,1,7,France
UMass-SemiMech,inc death,2,FR,422,168,176,78,1.42,1.04,0.71,0.86,0.23,1,7,France
USC-SIkJalpha,inc death,5,FR,454,179,79,196,NA,NA,0.43,0.71,0.23,1,7,France
LANL-GrowthRate,inc death,6,FR,811,236,163,412,NA,NA,0.17,0.67,0.05,1,6,France
UMass-MechBayes,inc death,3,FR,307,236,0,70,0.9,0.78,0.83,1,0.3,1,6,France
UMass-SemiMech,inc death,3,FR,559,239,161,159,1.65,1.61,0.33,0.83,0.27,1,6,France
UMass-MechBayes,inc death,4,FR,577,369,0,209,1.24,1.31,0.8,1,0.48,1,5,France
UMass-SemiMech,inc death,4,FR,741,403,0,338,1.59,1.7,0.4,1,0.66,1,5,France
EuroCOVIDhub-baseline,inc case,1,GB,3886,2119,271,1497,1,1,0.64,1,0.26,1,11,United Kingdom
EuroCOVIDhub-ensemble,inc case,1,GB,2851,918,753,1179,0.71,0.99,0.45,0.91,-0.08,1,11,United Kingdom
IEM_Health-CovidProject,inc case,1,GB,2783,971,617,1194,0.71,0.99,0.45,0.91,-0.04,1,11,United Kingdom
ILM-EKF,inc case,1,GB,4065,1017,1688,1360,1.02,1.37,0.36,0.82,-0.01,1,11,United Kingdom
LANL-GrowthRate,inc case,1,GB,2924,651,1435,839,0.75,1.01,0.18,0.73,-0.19,1,11,United Kingdom
USC-SIkJalpha,inc case,1,GB,3329,1208,300,1821,0.82,0.93,0.82,0.82,0.1,1,11,United Kingdom
epiforecasts-EpiExpert,inc case,1,GB,3967,805,522,2640,1.03,1.26,0.27,0.73,0.24,1,11,United Kingdom
epiforecasts-EpiNow2,inc case,1,GB,2639,739,1181,720,0.66,0.91,0.36,0.82,-0.13,1,11,United Kingdom
EuroCOVIDhub-baseline,inc case,2,GB,6445,4416,137,1892,1,1,0.9,1,0.26,1,10,United Kingdom
EuroCOVIDhub-ensemble,inc case,2,GB,4674,1293,1382,1999,0.73,0.99,0.5,0.8,-0.05,1,10,United Kingdom
IEM_Health-CovidProject,inc case,2,GB,4029,1213,1300,1516,0.63,0.9,0.4,0.9,-0.08,1,10,United Kingdom
ILM-EKF,inc case,2,GB,6127,1755,2447,1925,0.95,1.24,0.6,0.8,-0.05,1,10,United Kingdom
LANL-GrowthRate,inc case,2,GB,5457,927,2348,2182,0.85,1.14,0.3,0.8,-0.15,1,10,United Kingdom
USC-SIkJalpha,inc case,2,GB,4514,1283,674,2557,0.7,0.94,0.4,0.6,0.24,1,10,United Kingdom
epiforecasts-EpiExpert,inc case,2,GB,6236,1193,456,4588,0.97,1.27,0.2,0.7,0.38,1,10,United Kingdom
epiforecasts-EpiNow2,inc case,2,GB,5436,1253,2629,1554,0.84,1.12,0.2,0.6,-0.34,1,10,United Kingdom
EuroCOVIDhub-baseline,inc case,3,GB,8725,6407,59,2258,1,1,0.89,1,0.27,1,9,United Kingdom
EuroCOVIDhub-ensemble,inc case,3,GB,6016,1720,1607,2689,0.69,0.86,0.56,0.89,0.03,1,9,United Kingdom
IEM_Health-CovidProject,inc case,3,GB,4775,1434,1737,1604,0.55,0.77,0.44,0.89,-0.04,1,9,United Kingdom
ILM-EKF,inc case,3,GB,7954,2577,3235,2142,0.91,1.16,0.44,0.89,0,1,9,United Kingdom
LANL-GrowthRate,inc case,3,GB,5921,1357,1368,3196,0.68,0.88,0.56,0.78,-0.01,1,9,United Kingdom
USC-SIkJalpha,inc case,3,GB,6272,1419,1480,3374,0.72,0.9,0.44,0.44,0.41,1,9,United Kingdom
epiforecasts-EpiExpert,inc case,3,GB,9520,1712,241,7567,1.09,1.32,0.33,0.56,0.5,1,9,United Kingdom
epiforecasts-EpiNow2,inc case,3,GB,8275,1821,4123,2331,0.95,1.2,0.33,0.56,-0.36,1,9,United Kingdom
EuroCOVIDhub-baseline,inc case,4,GB,10965,8102,38,2826,1,1,1,1,0.26,1,8,United Kingdom
EuroCOVIDhub-ensemble,inc case,4,GB,6568,2277,1110,3182,0.6,0.76,0.25,0.88,0.17,1,8,United Kingdom
IEM_Health-CovidProject,inc case,4,GB,3894,1668,1309,917,0.36,0.45,0.5,1,0.04,1,8,United Kingdom
ILM-EKF,inc case,4,GB,8860,3440,3341,2079,0.81,0.97,0.25,0.88,0,1,8,United Kingdom
LANL-GrowthRate,inc case,4,GB,6214,1988,296,3931,0.57,0.69,0.38,0.62,0.38,1,8,United Kingdom
UMass-SemiMech,inc case,1,GB,5735,779,3460,1495,0.76,1.63,0.25,0.62,-0.04,1,8,United Kingdom
USC-SIkJalpha,inc case,4,GB,6690,1524,1152,4014,0.61,0.74,0.38,0.38,0.43,1,8,United Kingdom
epiforecasts-EpiExpert,inc case,4,GB,13543,2331,297,10914,1.24,1.36,0,0.5,0.71,1,8,United Kingdom
epiforecasts-EpiNow2,inc case,4,GB,8882,2474,4238,2170,0.81,0.98,0.12,0.75,-0.32,1,8,United Kingdom
LANL-GrowthRate,inc case,5,GB,8046,2620,242,5185,NA,NA,0.14,0.71,0.59,1,7,United Kingdom
UMass-SemiMech,inc case,2,GB,8353,1077,4363,2913,0.8,1.13,0.29,0.57,-0,1,7,United Kingdom
USC-SIkJalpha,inc case,5,GB,5965,1529,807,3629,NA,NA,0,0.29,0.66,1,7,United Kingdom
LANL-GrowthRate,inc case,6,GB,8915,3410,15,5490,NA,NA,0.33,1,0.59,1,6,United Kingdom
UMass-SemiMech,inc case,3,GB,7604,1316,4381,1907,0.78,0.95,0.33,0.67,-0.16,1,6,United Kingdom
UMass-SemiMech,inc case,4,GB,8277,2030,3159,3088,0.67,0.74,0.2,0.8,-0.02,1,5,United Kingdom
epiforecasts-EpiExpert_Rt,inc case,2,GB,1277,681,596,0,0.8,1.13,0.75,1,-0.42,1,4,United Kingdom
epiforecasts-EpiExpert_direct,inc case,1,GB,1566,508,88,970,0.76,1.09,0.75,0.75,0.28,1,4,United Kingdom
RobertWalraven-ESG,inc case,1,GB,1425,1423,0,2,0.49,1.05,0.73,1,-0.14,1,11,United Kingdom
EuroCOVIDhub-baseline,inc death,1,GB,125,65,0,61,1,1,0.82,1,0.37,1,11,United Kingdom
EuroCOVIDhub-ensemble,inc death,1,GB,42,25,0,18,0.34,0.41,0.73,1,0.42,1,11,United Kingdom
IEM_Health-CovidProject,inc death,1,GB,64,45,6,13,0.51,0.52,0.55,1,0.22,1,11,United Kingdom
ILM-EKF,inc death,1,GB,49,30,0,19,0.39,0.47,0.73,1,0.35,1,11,United Kingdom
LANL-GrowthRate,inc death,1,GB,27,6,7,14,0.21,0.27,0.09,0.91,0.32,1,11,United Kingdom
RobertWalraven-ESG,inc death,1,GB,53,39,13,1,0.42,0.42,0.91,1,-0.12,1,11,United Kingdom
USC-SIkJalpha,inc death,1,GB,101,24,0,77,0.8,0.92,0.18,0.45,0.79,1,11,United Kingdom
epiforecasts-EpiExpert,inc death,1,GB,53,9,4,40,0.42,0.46,0.27,0.64,0.57,1,11,United Kingdom
epiforecasts-EpiNow2,inc death,1,GB,100,16,0,84,0.8,0.88,0.27,0.64,0.71,1,11,United Kingdom
EuroCOVIDhub-baseline,inc death,2,GB,208,129,0,79,1,1,0.9,1,0.3,1,10,United Kingdom
EuroCOVIDhub-ensemble,inc death,2,GB,53,27,0,26,0.26,0.33,0.5,1,0.52,1,10,United Kingdom
IEM_Health-CovidProject,inc death,2,GB,75,46,9,20,0.36,0.39,0.3,1,0.2,1,10,United Kingdom
ILM-EKF,inc death,2,GB,66,30,0,35,0.32,0.4,0.4,1,0.5,1,10,United Kingdom
LANL-GrowthRate,inc death,2,GB,36,7,7,22,0.17,0.2,0.4,0.9,0.22,1,10,United Kingdom
RobertWalraven-ESG,inc death,2,GB,58,44,14,0,0.28,0.24,0.9,1,-0.17,1,10,United Kingdom
USC-SIkJalpha,inc death,2,GB,119,26,0,93,0.57,0.64,0.3,0.5,0.75,1,10,United Kingdom
epiforecasts-EpiExpert,inc death,2,GB,70,11,2,57,0.34,0.36,0.1,0.6,0.66,1,10,United Kingdom
epiforecasts-EpiNow2,inc death,2,GB,144,18,0,125,0.69,0.7,0.2,0.5,0.74,1,10,United Kingdom
EuroCOVIDhub-baseline,inc death,3,GB,271,178,0,94,1,1,0.78,1,0.29,1,9,United Kingdom
EuroCOVIDhub-ensemble,inc death,3,GB,63,29,0,34,0.23,0.28,0.33,1,0.62,1,9,United Kingdom
IEM_Health-CovidProject,inc death,3,GB,81,46,12,23,0.3,0.31,0.44,0.89,0.13,1,9,United Kingdom
ILM-EKF,inc death,3,GB,78,32,0,46,0.29,0.34,0.33,1,0.55,1,9,United Kingdom
LANL-GrowthRate,inc death,3,GB,37,8,8,21,0.14,0.16,0.11,0.89,0.4,1,9,United Kingdom
RobertWalraven-ESG,inc death,3,GB,57,48,9,0,0.21,0.17,1,1,-0.17,1,9,United Kingdom
USC-SIkJalpha,inc death,3,GB,139,28,0,111,0.51,0.54,0.22,0.33,0.76,1,9,United Kingdom
epiforecasts-EpiExpert,inc death,3,GB,91,13,1,76,0.33,0.35,0,0.67,0.76,1,9,United Kingdom
epiforecasts-EpiNow2,inc death,3,GB,152,25,0,127,0.56,0.56,0.22,0.44,0.69,1,9,United Kingdom
EuroCOVIDhub-baseline,inc death,4,GB,325,216,0,109,1,1,0.88,1,0.27,1,8,United Kingdom
EuroCOVIDhub-ensemble,inc death,4,GB,75,34,0,41,0.23,0.25,0.38,0.75,0.62,1,8,United Kingdom
IEM_Health-CovidProject,inc death,4,GB,85,45,14,26,0.26,0.28,0.5,0.88,-0.02,1,8,United Kingdom
ILM-EKF,inc death,4,GB,84,36,1,48,0.26,0.3,0.38,1,0.53,1,8,United Kingdom
LANL-GrowthRate,inc death,4,GB,40,9,6,25,0.12,0.13,0.25,0.75,0.24,1,8,United Kingdom
RobertWalraven-ESG,inc death,4,GB,57,51,5,0,0.17,0.11,1,1,-0.13,1,8,United Kingdom
UMass-MechBayes,inc death,1,GB,32,8,1,22,0.32,0.41,0.5,0.75,0.36,1,8,United Kingdom
UMass-SemiMech,inc death,1,GB,61,10,10,41,0.62,0.72,0.25,0.5,0.44,1,8,United Kingdom
USC-SIkJalpha,inc death,4,GB,148,32,0,116,0.46,0.48,0.12,0.38,0.79,1,8,United Kingdom
epiforecasts-EpiExpert,inc death,4,GB,113,17,0,96,0.35,0.33,0.25,0.5,0.84,1,8,United Kingdom
epiforecasts-EpiNow2,inc death,4,GB,156,38,1,117,0.48,0.48,0.38,0.62,0.6,1,8,United Kingdom
LANL-GrowthRate,inc death,5,GB,32,12,5,15,NA,NA,0.14,1,0.31,1,7,United Kingdom
UMass-MechBayes,inc death,2,GB,34,9,4,20,0.24,0.21,0.29,0.86,0.43,1,7,United Kingdom
UMass-SemiMech,inc death,2,GB,71,11,12,48,0.5,0.41,0.14,0.29,0.38,1,7,United Kingdom
USC-SIkJalpha,inc death,5,GB,149,36,0,113,NA,NA,0.14,0.43,0.79,1,7,United Kingdom
LANL-GrowthRate,inc death,6,GB,39,15,3,21,NA,NA,0.33,1,0.32,1,6,United Kingdom
UMass-MechBayes,inc death,3,GB,48,11,4,32,0.22,0.15,0.33,0.83,0.35,1,6,United Kingdom
UMass-SemiMech,inc death,3,GB,82,12,10,60,0.38,0.25,0.17,0.33,0.28,1,6,United Kingdom
UMass-MechBayes,inc death,4,GB,56,13,5,37,0.2,0.1,0.4,0.4,0.3,1,5,United Kingdom
UMass-SemiMech,inc death,4,GB,100,17,5,78,0.36,0.18,0.2,0.4,0.49,1,5,United Kingdom
epiforecasts-EpiExpert_Rt,inc death,2,GB,26,6,0,19,0.34,0.38,0.25,0.5,0.84,1,4,United Kingdom
epiforecasts-EpiExpert_direct,inc death,1,GB,11,3,0,8,0.45,0.42,0.5,0.75,0.46,1,4,United Kingdom
EuroCOVIDhub-baseline,inc case,1,GR,1075,122,457,496,1,1,0,0.91,0.06,1,11,Greece
EuroCOVIDhub-ensemble,inc case,1,GR,1126,797,123,206,0.92,1.06,0.91,1,0.12,1,11,Greece
IEM_Health-CovidProject,inc case,1,GR,1338,952,96,290,1.08,1.23,0.91,1,0.16,1,11,Greece
ILM-EKF,inc case,1,GR,1340,689,201,450,1.18,1.48,0.55,1,0.23,1,11,Greece
LANL-GrowthRate,inc case,1,GR,1347,932,357,58,1.11,1.16,0.82,1,-0.12,1,11,Greece
USC-SIkJalpha,inc case,1,GR,1857,984,368,505,1.61,1.47,0.55,0.64,0.24,1,11,Greece
epiforecasts-EpiNow2,inc case,1,GR,1321,638,301,381,1.11,1.49,0.45,1,0.17,1,11,Greece
DSMPG-bayes,inc case,1,GR,1543,578,174,792,0.97,1.08,0.4,1,0.36,1,10,Greece
EuroCOVIDhub-baseline,inc case,2,GR,1705,265,681,759,1,1,0.1,0.8,0.01,1,10,Greece
EuroCOVIDhub-ensemble,inc case,2,GR,1906,1233,169,504,1.12,1.07,0.7,1,0.17,1,10,Greece
IEM_Health-CovidProject,inc case,2,GR,2217,1438,15,765,1.3,1.22,0.7,1,0.36,1,10,Greece
ILM-EKF,inc case,2,GR,2416,1248,213,955,1.42,1.53,0.3,1,0.23,1,10,Greece
LANL-GrowthRate,inc case,2,GR,1757,1139,331,287,1.03,1.01,0.6,1,-0.05,1,10,Greece
USC-SIkJalpha,inc case,2,GR,2527,1226,667,635,1.48,1.28,0.3,0.5,0.06,1,10,Greece
epiforecasts-EpiNow2,inc case,2,GR,2806,1235,576,995,1.65,1.72,0.4,0.9,0.18,1,10,Greece
DSMPG-bayes,inc case,2,GR,2914,1219,512,1183,1.31,0.89,0.44,0.89,0.29,1,9,Greece
EuroCOVIDhub-baseline,inc case,3,GR,2392,389,907,1096,1,1,0,0.78,0.08,1,9,Greece
EuroCOVIDhub-ensemble,inc case,3,GR,2751,1838,93,820,1.15,0.95,0.67,1,0.24,1,9,Greece
IEM_Health-CovidProject,inc case,3,GR,3591,2135,0,1456,1.5,1.48,0.67,1,0.49,1,9,Greece
ILM-EKF,inc case,3,GR,3741,2086,89,1566,1.56,1.51,0.44,1,0.39,1,9,Greece
LANL-GrowthRate,inc case,3,GR,1942,1297,289,357,0.81,0.76,0.78,1,-0.04,1,9,Greece
USC-SIkJalpha,inc case,3,GR,2920,1507,609,804,1.22,1,0.33,0.78,0.01,1,9,Greece
epiforecasts-EpiNow2,inc case,3,GR,4367,2090,611,1665,1.83,1.76,0.44,0.89,0.17,1,9,Greece
EuroCOVIDhub-baseline,inc case,4,GR,3120,491,1095,1534,1,1,0.12,0.75,0.07,1,8,Greece
EuroCOVIDhub-ensemble,inc case,4,GR,4078,2818,0,1260,1.31,0.99,0.75,1,0.39,1,8,Greece
IEM_Health-CovidProject,inc case,4,GR,5621,3084,0,2537,1.8,1.87,0.38,1,0.59,1,8,Greece
ILM-EKF,inc case,4,GR,5867,3350,0,2517,1.88,1.81,0.62,1,0.49,1,8,Greece
LANL-GrowthRate,inc case,4,GR,2045,1499,238,308,0.66,0.56,0.75,1,0.04,1,8,Greece
UMass-SemiMech,inc case,1,GR,1490,1009,413,67,0.97,1.23,0.88,1,-0.19,1,8,Greece
USC-SIkJalpha,inc case,4,GR,3815,2070,651,1095,1.22,0.89,0.38,0.75,0.22,1,8,Greece
epiforecasts-EpiNow2,inc case,4,GR,5869,3358,140,2371,1.88,1.75,0.62,1,0.31,1,8,Greece
DSMPG-bayes,inc case,4,GR,7066,4587,0,2479,1.37,1.11,0.57,1,0.46,1,7,Greece
LANL-GrowthRate,inc case,5,GR,2323,1696,235,392,NA,NA,0.71,1,0.1,1,7,Greece
UMass-SemiMech,inc case,2,GR,1896,1320,474,102,1.31,1.21,0.86,1,-0.11,1,7,Greece
USC-SIkJalpha,inc case,5,GR,4863,2804,646,1413,NA,NA,0.57,0.86,0.01,1,7,Greece
LANL-GrowthRate,inc case,6,GR,2441,1928,162,350,NA,NA,1,1,0.18,1,6,Greece
UMass-SemiMech,inc case,3,GR,2136,1526,441,168,1.3,1.1,0.83,1,-0.08,1,6,Greece
UMass-SemiMech,inc case,4,GR,2832,1986,288,558,1.37,1.11,0.8,1,0.04,1,5,Greece
RobertWalraven-ESG,inc case,1,GR,270,209,61,0,0.34,0.95,0.36,0.73,0.12,1,11,Greece
EuroCOVIDhub-baseline,inc death,1,GR,37,4,20,13,1,1,0,0.91,-0.25,1,11,Greece
EuroCOVIDhub-ensemble,inc death,1,GR,24,15,5,4,0.66,0.62,0.73,1,-0.05,1,11,Greece
IEM_Health-CovidProject,inc death,1,GR,23,14,2,7,0.64,0.62,0.64,1,0.14,1,11,Greece
ILM-EKF,inc death,1,GR,45,38,3,4,1.22,0.72,1,1,0.04,1,11,Greece
LANL-GrowthRate,inc death,1,GR,30,5,16,9,0.82,0.83,0.09,0.64,-0.04,1,11,Greece
RobertWalraven-ESG,inc death,1,GR,25,5,14,7,0.69,0.69,0.18,0.64,-0.18,1,11,Greece
USC-SIkJalpha,inc death,1,GR,36,16,4,16,0.99,0.89,0.73,0.82,0.18,1,11,Greece
epiforecasts-EpiNow2,inc death,1,GR,19,13,4,2,0.52,0.54,0.82,1,-0.09,1,11,Greece
EuroCOVIDhub-baseline,inc death,2,GR,61,9,32,21,1,1,0.1,1,-0.17,1,10,Greece
EuroCOVIDhub-ensemble,inc death,2,GR,26,19,3,4,0.44,0.36,0.9,1,0.1,1,10,Greece
IEM_Health-CovidProject,inc death,2,GR,41,23,1,18,0.68,0.72,0.6,1,0.42,1,10,Greece
ILM-EKF,inc death,2,GR,50,43,1,6,0.81,0.49,1,1,0.14,1,10,Greece
LANL-GrowthRate,inc death,2,GR,29,8,10,11,0.48,0.49,0.4,0.9,0.07,1,10,Greece
RobertWalraven-ESG,inc death,2,GR,27,6,16,5,0.44,0.4,0.5,0.7,-0.16,1,10,Greece
USC-SIkJalpha,inc death,2,GR,54,21,5,28,0.89,0.67,0.6,0.6,0.36,1,10,Greece
epiforecasts-EpiNow2,inc death,2,GR,28,17,3,8,0.47,0.45,0.6,1,0.13,1,10,Greece
EuroCOVIDhub-baseline,inc death,3,GR,77,12,44,21,1,1,0.22,1,-0.18,1,9,Greece
EuroCOVIDhub-ensemble,inc death,3,GR,38,26,2,9,0.49,0.42,0.89,1,0.16,1,9,Greece
IEM_Health-CovidProject,inc death,3,GR,73,34,0,39,0.94,1.02,0.33,1,0.56,1,9,Greece
ILM-EKF,inc death,3,GR,65,51,1,13,0.84,0.6,1,1,0.21,1,9,Greece
LANL-GrowthRate,inc death,3,GR,40,13,13,13,0.52,0.52,0.33,0.78,0.14,1,9,Greece
RobertWalraven-ESG,inc death,3,GR,53,6,35,13,0.69,0.58,0.22,0.44,-0.22,1,9,Greece
USC-SIkJalpha,inc death,3,GR,71,26,7,39,0.92,0.7,0.44,0.56,0.43,1,9,Greece
epiforecasts-EpiNow2,inc death,3,GR,52,29,6,17,0.67,0.68,0.56,1,0.22,1,9,Greece
EuroCOVIDhub-baseline,inc death,4,GR,98,16,57,25,1,1,0.25,0.88,-0.27,1,8,Greece
EuroCOVIDhub-ensemble,inc death,4,GR,60,39,2,19,0.61,0.54,0.62,1,0.28,1,8,Greece
IEM_Health-CovidProject,inc death,4,GR,128,49,1,79,1.3,1.46,0.12,1,0.66,1,8,Greece
ILM-EKF,inc death,4,GR,98,68,0,30,1,0.85,0.75,1,0.38,1,8,Greece
LANL-GrowthRate,inc death,4,GR,66,21,17,28,0.67,0.68,0.38,0.88,0.11,1,8,Greece
RobertWalraven-ESG,inc death,4,GR,97,7,65,26,0.99,0.81,0.12,0.25,-0.16,1,8,Greece
UMass-MechBayes,inc death,1,GR,31,16,13,2,0.75,0.53,0.75,0.88,-0.19,1,8,Greece
UMass-SemiMech,inc death,1,GR,32,17,11,3,0.77,0.64,0.75,1,-0.18,1,8,Greece
USC-SIkJalpha,inc death,4,GR,97,38,11,48,0.98,0.75,0.38,0.62,0.38,1,8,Greece
epiforecasts-EpiNow2,inc death,4,GR,92,55,3,35,0.94,0.86,0.62,1,0.35,1,8,Greece
LANL-GrowthRate,inc death,5,GR,67,30,15,22,NA,NA,0.43,0.86,0.17,1,7,Greece
UMass-MechBayes,inc death,2,GR,33,20,13,0,0.6,0.56,0.71,1,-0.3,1,7,Greece
UMass-SemiMech,inc death,2,GR,31,21,7,3,0.56,0.5,0.86,1,-0.19,1,7,Greece
USC-SIkJalpha,inc death,5,GR,126,55,15,56,NA,NA,0.43,0.71,0.33,1,7,Greece
LANL-GrowthRate,inc death,6,GR,82,40,17,26,NA,NA,0.5,1,0.08,1,6,Greece
UMass-MechBayes,inc death,3,GR,47,26,21,0,0.73,0.56,0.83,0.83,-0.28,1,6,Greece
UMass-SemiMech,inc death,3,GR,44,27,12,6,0.68,0.77,0.67,1,-0.17,1,6,Greece
UMass-MechBayes,inc death,4,GR,49,40,5,4,0.94,0.89,1,1,-0.06,1,5,Greece
UMass-SemiMech,inc death,4,GR,45,37,3,5,0.87,0.61,1,1,0.1,1,5,Greece
EuroCOVIDhub-baseline,inc case,1,HR,1571,133,748,690,1,1,0.09,1,0.04,1,11,Croatia
EuroCOVIDhub-ensemble,inc case,1,HR,997,564,81,353,0.61,0.68,0.55,1,0.16,1,11,Croatia
IEM_Health-CovidProject,inc case,1,HR,1605,722,136,747,1.06,1.17,0.36,1,0.25,1,11,Croatia
ILM-EKF,inc case,1,HR,1440,475,193,773,0.8,1.07,0.18,0.91,0.23,1,11,Croatia
LANL-GrowthRate,inc case,1,HR,1197,804,356,37,0.72,0.85,0.91,1,-0.34,1,11,Croatia
USC-SIkJalpha,inc case,1,HR,2020,598,331,1092,1.24,1.11,0.27,0.45,0.21,1,11,Croatia
epiforecasts-EpiNow2,inc case,1,HR,880,377,50,454,0.44,0.59,0.73,0.91,0.24,1,11,Croatia
EuroCOVIDhub-baseline,inc case,2,HR,2985,284,1382,1320,1,1,0,0.7,-0.16,1,10,Croatia
EuroCOVIDhub-ensemble,inc case,2,HR,2230,948,208,1074,0.75,0.83,0.2,0.9,0.32,1,10,Croatia
IEM_Health-CovidProject,inc case,2,HR,3588,1181,409,1997,1.2,1.37,0.1,0.7,0.34,1,10,Croatia
ILM-EKF,inc case,2,HR,3338,942,435,1962,1.12,1.26,0,1,0.35,1,10,Croatia
LANL-GrowthRate,inc case,2,HR,1622,1048,439,135,0.54,0.51,0.8,1,-0.17,1,10,Croatia
USC-SIkJalpha,inc case,2,HR,3652,753,622,2277,1.22,0.97,0.2,0.5,0.16,1,10,Croatia
epiforecasts-EpiNow2,inc case,2,HR,2067,855,30,1182,0.69,0.74,0.5,1,0.42,1,10,Croatia
EuroCOVIDhub-baseline,inc case,3,HR,4178,419,1985,1774,1,1,0.11,0.67,-0.22,1,9,Croatia
EuroCOVIDhub-ensemble,inc case,3,HR,4347,1576,408,2363,1.04,1.16,0.11,0.78,0.43,1,9,Croatia
IEM_Health-CovidProject,inc case,3,HR,6526,1866,791,3869,1.56,1.72,0.11,0.67,0.41,1,9,Croatia
ILM-EKF,inc case,3,HR,6389,1724,680,3986,1.53,1.65,0.11,0.56,0.4,1,9,Croatia
LANL-GrowthRate,inc case,3,HR,2525,1228,873,425,0.6,0.57,0.56,0.78,-0.03,1,9,Croatia
USC-SIkJalpha,inc case,3,HR,5598,943,1016,3639,1.34,1.08,0.22,0.44,0.12,1,9,Croatia
epiforecasts-EpiNow2,inc case,3,HR,4142,1598,43,2500,0.99,1.11,0.33,1,0.55,1,9,Croatia
EuroCOVIDhub-baseline,inc case,4,HR,5011,535,2585,1891,1,1,0.12,0.38,-0.16,1,8,Croatia
EuroCOVIDhub-ensemble,inc case,4,HR,7281,2635,517,4130,1.45,1.55,0.25,0.75,0.44,1,8,Croatia
IEM_Health-CovidProject,inc case,4,HR,10545,2957,1158,6430,2.1,2.28,0.25,0.62,0.44,1,8,Croatia
ILM-EKF,inc case,4,HR,11010,3013,893,7103,2.2,2.32,0.25,0.62,0.42,1,8,Croatia
LANL-GrowthRate,inc case,4,HR,3450,1337,1431,683,0.69,0.7,0.5,0.75,-0.01,1,8,Croatia
UMass-SemiMech,inc case,1,HR,1471,845,61,565,0.72,1.54,0.62,1,0.32,1,8,Croatia
USC-SIkJalpha,inc case,4,HR,7685,1239,1265,5181,1.53,1.31,0.12,0.25,0.2,1,8,Croatia
epiforecasts-EpiNow2,inc case,4,HR,7022,2567,41,4414,1.4,1.56,0.38,0.75,0.64,1,8,Croatia
LANL-GrowthRate,inc case,5,HR,4145,1274,2096,775,NA,NA,0.29,0.71,-0.04,1,7,Croatia
UMass-SemiMech,inc case,2,HR,2324,1265,5,1055,0.88,0.91,0.57,1,0.47,1,7,Croatia
USC-SIkJalpha,inc case,5,HR,9647,1697,1237,6713,NA,NA,0.14,0.29,0.16,1,7,Croatia
LANL-GrowthRate,inc case,6,HR,4911,1168,2824,918,NA,NA,0.33,0.67,-0.07,1,6,Croatia
UMass-SemiMech,inc case,3,HR,3440,1779,0,1661,1.12,1.15,0.67,0.83,0.56,1,6,Croatia
UMass-SemiMech,inc case,4,HR,5225,2556,0,2668,1.47,1.46,0.2,1,0.69,1,5,Croatia
epiforecasts-EpiExpert_Rt,inc case,2,HR,3098,506,0,2592,0.88,0.91,0,0.25,0.95,1,4,Croatia
RobertWalraven-ESG,inc case,1,HR,490,238,0,252,0.53,1.09,0.36,0.64,0.37,1,11,Croatia
EuroCOVIDhub-baseline,inc death,1,HR,23,3,14,6,1,1,0.09,0.91,-0.26,1,11,Croatia
EuroCOVIDhub-ensemble,inc death,1,HR,11,9,1,1,0.49,0.4,1,1,0.01,1,11,Croatia
IEM_Health-CovidProject,inc death,1,HR,20,8,5,7,0.85,0.95,0.36,1,-0.03,1,11,Croatia
ILM-EKF,inc death,1,HR,25,23,1,2,1.08,0.57,1,1,0.06,1,11,Croatia
LANL-GrowthRate,inc death,1,HR,10,4,6,0,0.44,0.46,0.45,1,-0.42,1,11,Croatia
RobertWalraven-ESG,inc death,1,HR,18,3,10,5,0.8,0.77,0.27,0.55,-0.02,1,11,Croatia
USC-SIkJalpha,inc death,1,HR,19,9,6,5,0.83,0.65,0.73,0.82,-0.05,1,11,Croatia
epiforecasts-EpiNow2,inc death,1,HR,13,7,2,4,0.56,0.62,0.55,1,0.18,1,11,Croatia
EuroCOVIDhub-baseline,inc death,2,HR,41,6,26,8,1,1,0.2,0.8,-0.39,1,10,Croatia
