model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,ae,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
EuroCOVIDhub-baseline,inc hosp,1,DK,17,8,9,0,1,23,1,0.6,1,-0.44,1,5,Denmark
EuroCOVIDhub-baseline,inc hosp,2,DK,32,15,18,0,NA,53,NA,0.25,1,-0.55,1,4,Denmark
EuroCOVIDhub-baseline,inc hosp,3,DK,47,20,27,0,NA,86,NA,0.33,1,-0.63,1,3,Denmark
Karlen-pypm,inc hosp,1,DK,34,5,29,0,1.51,49,1.46,0,0.33,-0.93,1,3,Denmark
EuroCOVIDhub-baseline,inc case,1,EE,381,43,68,270,1,511,1,0.23,0.85,0.14,1,26,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,243,134,25,84,0.63,351,0.67,0.5,0.96,0.08,1,26,Estonia
IEM_Health-CovidProject,inc case,1,EE,344,120,33,192,0.86,573,1.03,0.38,0.88,0.12,1,26,Estonia
ILM-EKF,inc case,1,EE,484,161,82,241,1.44,770,1.56,0.35,0.88,0.1,1,26,Estonia
LANL-GrowthRate,inc case,1,EE,265,124,96,44,0.72,441,0.84,0.48,0.96,-0.35,1,25,Estonia
USC-SIkJalpha,inc case,1,EE,430,211,126,93,1.02,616,1.04,0.27,0.5,0.1,1,26,Estonia
epiforecasts-EpiNow2,inc case,1,EE,281,104,62,115,0.85,437,0.87,0.35,0.88,-0.07,1,26,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,740,88,95,556,1,1011,1,0.2,0.88,0.19,1,25,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,480,193,52,235,0.63,745,0.69,0.4,0.88,0.07,1,25,Estonia
IEM_Health-CovidProject,inc case,2,EE,728,161,72,495,0.93,1080,0.99,0.28,0.64,0.13,1,25,Estonia
ILM-EKF,inc case,2,EE,944,252,141,552,1.39,1452,1.45,0.2,0.76,0.06,1,25,Estonia
LANL-GrowthRate,inc case,2,EE,522,178,106,238,0.7,829,0.78,0.5,0.88,-0.22,1,24,Estonia
USC-SIkJalpha,inc case,2,EE,606,235,148,223,0.83,802,0.75,0.24,0.44,-0.08,1,25,Estonia
epiforecasts-EpiNow2,inc case,2,EE,591,188,111,293,0.98,882,0.93,0.4,0.8,-0.08,1,25,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1083,127,105,851,1,1459,1,0.17,0.79,0.28,1,24,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,796,267,79,451,0.71,1226,0.78,0.33,0.79,0.11,1,24,Estonia
IEM_Health-CovidProject,inc case,3,EE,1243,210,132,901,1.11,1709,1.1,0.29,0.54,0.12,1,24,Estonia
ILM-EKF,inc case,3,EE,1480,371,208,901,1.44,2217,1.48,0.21,0.67,0.03,1,24,Estonia
LANL-GrowthRate,inc case,3,EE,797,248,114,435,0.72,1153,0.73,0.39,0.74,-0.05,1,23,Estonia
USC-SIkJalpha,inc case,3,EE,791,257,172,362,0.84,930,0.66,0.21,0.38,-0.13,1,24,Estonia
epiforecasts-EpiNow2,inc case,3,EE,987,295,142,551,1.21,1473,1.13,0.29,0.75,-0.09,1,24,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1454,159,138,1157,1,1954,1,0.17,0.78,0.31,1,23,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,1115,335,116,664,0.74,1653,0.78,0.39,0.7,0.1,1,23,Estonia
IEM_Health-CovidProject,inc case,4,EE,1779,260,213,1306,1.17,2386,1.13,0.17,0.48,0.07,1,23,Estonia
ILM-EKF,inc case,4,EE,1985,515,283,1188,1.37,2929,1.41,0.17,0.7,-0.04,1,23,Estonia
LANL-GrowthRate,inc case,4,EE,1108,290,167,651,0.77,1561,0.74,0.32,0.68,0.06,1,22,Estonia
USC-SIkJalpha,inc case,4,EE,1037,292,259,486,0.87,1126,0.63,0.26,0.26,-0.09,1,23,Estonia
epiforecasts-EpiNow2,inc case,4,EE,1444,378,188,878,1.46,2178,1.35,0.22,0.61,-0.12,1,23,Estonia
LANL-GrowthRate,inc case,5,EE,1425,312,260,853,NA,2093,NA,0.19,0.62,0.16,1,21,Estonia
USC-SIkJalpha,inc case,5,EE,1243,318,328,597,NA,1409,NA,0.27,0.27,-0.09,1,22,Estonia
LANL-GrowthRate,inc case,6,EE,1761,356,357,1048,NA,2552,NA,0.05,0.4,0.24,1,20,Estonia
MUNI-ARIMA,inc case,1,EE,121,50,43,28,0.69,202,0.83,0.39,1,-0.06,1,18,Estonia
MUNI-ARIMA,inc case,2,EE,191,94,52,44,0.58,272,0.59,0.71,1,-0.14,1,17,Estonia
RobertWalraven-ESG,inc case,1,EE,162,37,52,73,0.91,539,1,0.15,0.73,-0.06,1,26,Estonia
MUNI-ARIMA,inc case,3,EE,294,132,81,81,0.58,467,0.65,0.67,0.93,-0.16,1,15,Estonia
RobertWalraven-ESG,inc case,2,EE,340,46,172,122,1.07,996,0.96,0.08,0.44,-0.2,1,25,Estonia
MUNI-ARIMA,inc case,4,EE,369,163,122,84,0.55,594,0.62,0.5,1,-0.25,1,14,Estonia
RobertWalraven-ESG,inc case,3,EE,532,55,332,145,1.19,1419,0.97,0.04,0.38,-0.2,1,24,Estonia
RobertWalraven-ESG,inc case,4,EE,704,63,488,154,1.19,1733,0.91,0.09,0.35,-0.15,1,23,Estonia
Karlen-pypm,inc case,1,EE,204,131,10,62,0.99,315,1.11,0.5,1,0.21,1,8,Estonia
Karlen-pypm,inc case,2,EE,484,224,14,246,1.13,803,1.35,0.57,1,0.36,1,7,Estonia
Karlen-pypm,inc case,3,EE,1067,382,4,681,1.54,1660,1.68,0.33,0.83,0.49,1,6,Estonia
Karlen-pypm,inc case,4,EE,2218,613,1,1604,2.4,3306,2.54,0.4,0.6,0.65,1,5,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,4,1,1,3,1,6,1,0.35,0.88,0.07,1,26,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,3,2,0,1,0.69,4,0.69,0.69,1,0.13,1,26,Estonia
IEM_Health-CovidProject,inc death,1,EE,4,2,1,2,0.87,6,0.91,0.54,0.81,0.19,1,26,Estonia
ILM-EKF,inc death,1,EE,5,5,0,0,1.19,4,0.67,0.85,1,0.12,1,26,Estonia
LANL-GrowthRate,inc death,1,EE,5,1,2,2,1.17,8,1.31,0.28,0.76,0.14,1,25,Estonia
RobertWalraven-ESG,inc death,1,EE,4,1,1,2,0.92,6,0.92,0.42,0.73,-0,1,26,Estonia
USC-SIkJalpha,inc death,1,EE,4,1,1,2,0.91,5,0.83,0.42,0.54,0.21,1,26,Estonia
epiforecasts-EpiNow2,inc death,1,EE,3,2,0,1,0.74,5,0.78,0.62,1,0.17,1,24,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,6,1,1,4,1,9,1,0.44,0.88,0.18,1,25,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,3,2,0,1,0.56,5,0.57,0.68,0.96,0.21,1,25,Estonia
IEM_Health-CovidProject,inc death,2,EE,6,3,1,2,0.93,8,0.9,0.56,0.8,0.25,1,25,Estonia
ILM-EKF,inc death,2,EE,6,5,0,1,0.94,5,0.52,0.84,1,0.16,1,25,Estonia
LANL-GrowthRate,inc death,2,EE,7,1,2,3,1.23,11,1.23,0.29,0.71,0.12,1,24,Estonia
RobertWalraven-ESG,inc death,2,EE,4,1,1,2,0.73,6,0.67,0.64,0.84,-0.03,1,25,Estonia
USC-SIkJalpha,inc death,2,EE,4,2,0,2,0.67,5,0.53,0.52,0.64,0.3,1,25,Estonia
epiforecasts-EpiNow2,inc death,2,EE,4,2,1,2,0.69,8,0.75,0.48,1,0.19,1,23,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,9,2,1,6,1,12,1,0.42,0.75,0.26,1,24,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,4,2,0,2,0.5,6,0.49,0.62,0.83,0.25,1,24,Estonia
IEM_Health-CovidProject,inc death,3,EE,8,3,1,4,0.92,12,0.98,0.46,0.79,0.3,1,24,Estonia
ILM-EKF,inc death,3,EE,7,6,0,1,0.76,7,0.52,0.83,1,0.17,1,24,Estonia
LANL-GrowthRate,inc death,3,EE,9,2,2,5,1.06,14,1.12,0.22,0.7,0.08,1,23,Estonia
RobertWalraven-ESG,inc death,3,EE,6,1,1,3,0.62,7,0.56,0.71,0.83,-0.01,1,24,Estonia
USC-SIkJalpha,inc death,3,EE,5,2,0,3,0.55,6,0.48,0.54,0.58,0.35,1,24,Estonia
epiforecasts-EpiNow2,inc death,3,EE,6,2,1,3,0.63,9,0.64,0.64,1,0.18,1,22,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,11,2,1,8,1,16,1,0.43,0.74,0.33,1,23,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,5,3,0,2,0.48,8,0.5,0.61,0.87,0.3,1,23,Estonia
IEM_Health-CovidProject,inc death,4,EE,11,4,0,6,0.95,17,1.04,0.43,0.87,0.31,1,23,Estonia
ILM-EKF,inc death,4,EE,9,6,0,2,0.73,11,0.57,0.74,0.96,0.17,1,23,Estonia
LANL-GrowthRate,inc death,4,EE,8,2,1,5,0.84,12,0.8,0.32,0.68,0.14,1,22,Estonia
RobertWalraven-ESG,inc death,4,EE,7,1,2,4,0.6,9,0.56,0.57,0.78,0.03,1,23,Estonia
UMass-MechBayes,inc death,1,EE,3,1,1,1,0.69,4,0.77,0.52,1,0.16,1,23,Estonia
USC-SIkJalpha,inc death,4,EE,5,2,0,2,0.5,6,0.39,0.43,0.7,0.21,1,23,Estonia
epiforecasts-EpiNow2,inc death,4,EE,7,3,0,4,0.63,11,0.61,0.67,0.9,0.19,1,21,Estonia
LANL-GrowthRate,inc death,5,EE,9,3,1,6,NA,13,NA,0.19,0.62,0.28,1,21,Estonia
UMass-MechBayes,inc death,2,EE,2,1,0,1,0.46,3,0.45,0.59,1,0.2,1,22,Estonia
USC-SIkJalpha,inc death,5,EE,7,3,1,3,NA,9,NA,0.41,0.5,0.18,1,22,Estonia
LANL-GrowthRate,inc death,6,EE,12,3,1,8,NA,17,NA,0.3,0.65,0.45,1,20,Estonia
UMass-MechBayes,inc death,3,EE,3,1,0,1,0.46,5,0.51,0.52,1,0.28,1,21,Estonia
UMass-MechBayes,inc death,4,EE,3,1,0,1,0.39,4,0.39,0.55,0.95,0.32,1,20,Estonia
MUNI-ARIMA,inc death,1,EE,2,1,1,1,0.95,4,1.18,0.5,1,0.01,1,18,Estonia
MUNI-ARIMA,inc death,2,EE,3,1,1,2,1.02,5,1.13,0.47,0.88,0.07,1,17,Estonia
MUNI-ARIMA,inc death,3,EE,4,1,0,2,0.81,6,0.99,0.47,0.93,0.04,1,15,Estonia
MUNI-ARIMA,inc death,4,EE,4,1,0,2,0.75,7,0.95,0.36,1,0.04,1,14,Estonia
Karlen-pypm,inc death,1,EE,1,0,1,0,0.83,2,0.93,0.5,1,-0.16,1,8,Estonia
Karlen-pypm,inc death,2,EE,1,1,1,0,0.65,2,0.61,0.57,1,-0.15,1,7,Estonia
Karlen-pypm,inc death,3,EE,2,1,0,0,0.61,2,0.68,0.67,1,-0.02,1,6,Estonia
Karlen-pypm,inc death,4,EE,2,1,0,1,0.56,3,0.62,0.6,1,-0.02,1,5,Estonia
EuroCOVIDhub-baseline,inc hosp,1,EE,11,4,7,0,1,18,1,0.4,1,-0.54,1,5,Estonia
EuroCOVIDhub-baseline,inc hosp,2,EE,15,7,8,0,NA,28,NA,0,1,-0.65,1,4,Estonia
EuroCOVIDhub-baseline,inc hosp,3,EE,24,9,15,0,NA,45,NA,0.33,1,-0.7,1,3,Estonia
Karlen-pypm,inc hosp,1,EE,9,6,0,2,0.67,16,0.77,1,1,0.2,1,3,Estonia
EuroCOVIDhub-baseline,inc case,1,ES,10862,2652,4806,3404,1,15761,1,0.43,0.96,0.08,1,23,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,10111,4143,3186,2781,0.92,14621,0.92,0.7,0.91,-0.06,1,23,Spain
IEM_Health-CovidProject,inc case,1,ES,12507,3188,4030,5289,1.12,19294,1.2,0.22,0.87,0.15,1,23,Spain
ILM-EKF,inc case,1,ES,17329,1958,4184,11187,1.53,21143,1.29,0.5,0.68,0.2,1,22,Spain
LANL-GrowthRate,inc case,1,ES,14986,6235,6677,2074,1.25,21082,1.2,0.59,0.91,-0.38,1,22,Spain
USC-SIkJalpha,inc case,1,ES,14809,3976,7032,3801,1.36,17441,1.11,0.39,0.61,-0.2,1,23,Spain
epiforecasts-EpiNow2,inc case,1,ES,14491,9110,3186,2196,1.11,19527,1.07,0.77,1,-0.22,1,22,Spain
EuroCOVIDhub-baseline,inc case,2,ES,20495,5017,9313,6165,1,30015,1,0.41,0.95,0.04,1,22,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,22112,6917,7795,7401,1.09,32941,1.11,0.55,0.91,0.02,1,22,Spain
IEM_Health-CovidProject,inc case,2,ES,27603,4821,10544,12238,1.33,38979,1.3,0.18,0.64,0.16,1,22,Spain
ILM-EKF,inc case,2,ES,49372,4086,9792,35494,2.36,59921,1.93,0.24,0.43,0.21,1,21,Spain
LANL-GrowthRate,inc case,2,ES,25786,8040,12417,5329,1.23,37503,1.23,0.55,0.86,-0.32,1,22,Spain
USC-SIkJalpha,inc case,2,ES,28809,5122,14372,9314,1.41,35486,1.19,0.27,0.5,-0.18,1,22,Spain
epiforecasts-EpiNow2,inc case,2,ES,28759,16161,7701,4897,1.23,39644,1.21,0.67,0.95,-0.21,1,21,Spain
EuroCOVIDhub-baseline,inc case,3,ES,29149,6869,13447,8833,1,42930,1,0.48,0.9,0.06,1,21,Spain
EuroCOVIDhub-ensemble,inc case,3,ES,38500,10131,12459,15910,1.38,55770,1.35,0.48,0.76,0.16,1,21,Spain
IEM_Health-CovidProject,inc case,3,ES,42949,6922,16954,19073,1.49,59235,1.4,0.19,0.48,0.18,1,21,Spain
ILM-EKF,inc case,3,ES,95873,7645,14491,73736,3.39,116296,2.77,0.19,0.43,0.25,1,21,Spain
LANL-GrowthRate,inc case,3,ES,35184,10422,19040,5722,1.15,46185,1.01,0.5,0.85,-0.26,1,20,Spain
UNED-PreCoV2,inc case,1,ES,12047,9882,1866,300,1.04,10388,0.63,0.9,1,-0.15,1,23,Spain
USC-SIkJalpha,inc case,3,ES,44685,6487,21650,16548,1.56,53867,1.28,0.29,0.48,-0.24,1,21,Spain
epiforecasts-EpiNow2,inc case,3,ES,44614,21787,13382,9445,1.4,63330,1.37,0.6,0.9,-0.22,1,20,Spain
EuroCOVIDhub-baseline,inc case,4,ES,34388,8374,15494,10520,1,50472,1,0.5,0.85,0.02,1,20,Spain
EuroCOVIDhub-ensemble,inc case,4,ES,58380,13707,15590,29083,1.83,83229,1.74,0.3,0.75,0.16,1,20,Spain
IEM_Health-CovidProject,inc case,4,ES,53024,9492,20827,22705,1.58,74261,1.5,0.2,0.5,0.1,1,20,Spain
ILM-EKF,inc case,4,ES,167553,14324,17572,135657,5.02,205715,4.1,0.05,0.42,0.33,1,19,Spain
LANL-GrowthRate,inc case,4,ES,39115,9548,23326,6241,1.09,50021,0.93,0.37,0.84,-0.26,1,19,Spain
UNED-PreCoV2,inc case,2,ES,24025,17086,5027,1911,1.1,27304,0.89,0.85,1,-0.06,1,21,Spain
USC-SIkJalpha,inc case,4,ES,43714,7545,28680,7489,1.23,51045,0.98,0.3,0.5,-0.26,1,20,Spain
epiforecasts-EpiNow2,inc case,4,ES,54584,22441,18978,13165,1.47,78255,1.45,0.58,0.89,-0.24,1,19,Spain
LANL-GrowthRate,inc case,5,ES,39623,8010,25296,6316,NA,52033,NA,0.44,0.78,-0.26,1,18,Spain
UNED-PreCoV2,inc case,3,ES,40548,27545,8599,4403,1.3,45824,1.02,0.74,1,-0,1,19,Spain
USC-SIkJalpha,inc case,5,ES,50165,8998,34313,6854,NA,56625,NA,0.37,0.42,-0.29,1,19,Spain
LANL-GrowthRate,inc case,6,ES,37469,7023,25621,4824,NA,49644,NA,0.47,0.82,-0.3,1,17,Spain
UB-BSLCoV,inc case,1,ES,17626,4414,2706,10506,1.48,25983,1.52,0.53,0.88,0.08,1,17,Spain
MUNI-ARIMA,inc case,1,ES,17533,2170,11995,3368,1.42,22850,1.29,0.25,0.75,0.21,1,16,Spain
UB-BSLCoV,inc case,2,ES,60904,9853,8235,42816,2.63,83217,2.46,0.44,0.69,0.1,1,16,Spain
MUNI-ARIMA,inc case,2,ES,30814,4066,19048,7700,1.24,42069,1.17,0.2,0.53,0.13,1,15,Spain
UB-BSLCoV,inc case,3,ES,151165,23554,15083,112529,4.54,199249,4.08,0.33,0.67,0.2,1,15,Spain
RobertWalraven-ESG,inc case,1,ES,14847,2393,10902,1553,1.07,15935,0.95,0.35,0.87,-0.38,1,23,Spain
UB-BSLCoV,inc case,4,ES,341245,59923,22478,258844,8.66,457503,7.93,0.29,0.57,0.16,1,14,Spain
MUNI-ARIMA,inc case,3,ES,45125,6013,26380,12732,1.15,62041,1.09,0.23,0.62,0.1,1,13,Spain
RobertWalraven-ESG,inc case,2,ES,31133,2867,24381,3885,1.08,29809,0.93,0.23,0.73,-0.39,1,22,Spain
MUNI-ARIMA,inc case,4,ES,50592,7473,28809,14309,1.04,69324,0.99,0.33,0.5,0.01,1,12,Spain
RobertWalraven-ESG,inc case,3,ES,46394,3276,36916,6203,1.06,40158,0.87,0.29,0.67,-0.34,1,21,Spain
RobertWalraven-ESG,inc case,4,ES,58633,3576,47307,7750,1.07,48552,0.89,0.35,0.55,-0.32,1,20,Spain
Karlen-pypm,inc case,1,ES,23331,8620,340,14371,1.48,39617,1.74,0.12,1,0.5,1,8,Spain
Karlen-pypm,inc case,2,ES,70961,15292,202,55467,2.29,107238,2.22,0.29,0.71,0.64,1,7,Spain
Karlen-pypm,inc case,3,ES,163728,25707,74,137947,3.44,227409,3.07,0.17,0.33,0.7,1,6,Spain
Karlen-pypm,inc case,4,ES,305791,37096,0,268696,5.27,407457,4.42,0.2,0.2,0.88,1,5,Spain
EuroCOVIDhub-baseline,inc death,1,ES,175,60,47,68,1,226,1,0.62,1,0.05,1,26,Spain
EuroCOVIDhub-ensemble,inc death,1,ES,139,51,54,34,0.78,199,0.96,0.54,0.96,0.14,1,26,Spain
IEM_Health-CovidProject,inc death,1,ES,126,49,42,35,0.71,185,0.84,0.62,0.88,0.15,1,26,Spain
ILM-EKF,inc death,1,ES,232,67,62,103,1.14,326,1.44,0.64,0.92,0.14,1,25,Spain
LANL-GrowthRate,inc death,1,ES,132,30,84,18,0.76,167,0.82,0.44,0.84,-0.08,1,25,Spain
RobertWalraven-ESG,inc death,1,ES,126,37,67,22,0.75,187,0.92,0.42,0.81,-0.12,1,26,Spain
USC-SIkJalpha,inc death,1,ES,179,25,95,59,1.08,215,1.06,0.31,0.38,0,1,26,Spain
epiforecasts-EpiNow2,inc death,1,ES,156,54,66,36,1.04,241,1.32,0.33,0.83,0.08,1,24,Spain
EuroCOVIDhub-baseline,inc death,2,ES,214,123,30,61,1,260,1,0.8,1,0.02,1,25,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,168,63,57,48,0.73,242,0.93,0.52,0.92,0.08,1,25,Spain
IEM_Health-CovidProject,inc death,2,ES,164,62,48,55,0.74,248,0.98,0.56,0.88,0.12,1,25,Spain
ILM-EKF,inc death,2,ES,333,89,65,178,1.2,477,1.58,0.42,0.92,0.22,1,24,Spain
LANL-GrowthRate,inc death,2,ES,149,34,92,23,0.65,196,0.77,0.46,0.88,-0.12,1,24,Spain
RobertWalraven-ESG,inc death,2,ES,153,45,95,13,0.74,226,0.93,0.44,0.76,-0.23,1,25,Spain
USC-SIkJalpha,inc death,2,ES,179,28,77,74,0.82,238,0.92,0.16,0.36,0.11,1,25,Spain
epiforecasts-EpiNow2,inc death,2,ES,192,77,89,26,0.96,259,1.09,0.52,0.87,-0.08,1,23,Spain
EuroCOVIDhub-baseline,inc death,3,ES,220,170,16,35,1,239,1,0.96,1,0.03,1,24,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,158,74,53,31,0.67,232,0.89,0.54,1,0.02,1,24,Spain
IEM_Health-CovidProject,inc death,3,ES,146,74,29,42,0.67,205,0.83,0.62,0.92,0.03,1,24,Spain
ILM-EKF,inc death,3,ES,341,97,76,168,1.18,482,1.48,0.48,0.83,0.26,1,23,Spain
LANL-GrowthRate,inc death,3,ES,168,38,108,22,0.66,231,0.8,0.39,0.87,-0.19,1,23,Spain
RobertWalraven-ESG,inc death,3,ES,184,50,128,6,0.86,261,1.03,0.46,0.71,-0.34,1,24,Spain
USC-SIkJalpha,inc death,3,ES,230,31,132,67,0.91,275,0.96,0.33,0.42,-0.15,1,24,Spain
epiforecasts-EpiNow2,inc death,3,ES,226,105,96,25,1.05,282,1.12,0.59,0.86,-0.06,1,22,Spain
EuroCOVIDhub-baseline,inc death,4,ES,275,205,17,52,1,338,1,0.91,1,0.09,1,23,Spain
EuroCOVIDhub-ensemble,inc death,4,ES,180,97,29,54,0.65,250,0.73,0.7,0.96,0.11,1,23,Spain
IEM_Health-CovidProject,inc death,4,ES,199,86,44,69,0.77,299,0.93,0.39,0.87,0.09,1,23,Spain
ILM-EKF,inc death,4,ES,530,150,20,359,1.43,726,1.56,0.55,0.73,0.26,1,22,Spain
LANL-GrowthRate,inc death,4,ES,139,42,72,25,0.54,207,0.62,0.36,0.95,-0.22,1,22,Spain
RobertWalraven-ESG,inc death,4,ES,174,54,115,5,0.75,248,0.8,0.48,0.74,-0.35,1,23,Spain
UNED-PreCoV2,inc death,1,ES,133,119,5,9,1.22,171,0.9,0.96,1,0.1,1,26,Spain
USC-SIkJalpha,inc death,4,ES,167,38,60,68,0.59,218,0.61,0.35,0.61,-0.21,1,23,Spain
epiforecasts-EpiNow2,inc death,4,ES,238,145,65,28,0.94,258,0.86,0.76,0.9,-0.04,1,21,Spain
LANL-GrowthRate,inc death,5,ES,166,41,103,22,NA,233,NA,0.38,0.76,-0.22,1,21,Spain
UMass-MechBayes,inc death,1,ES,153,69,5,79,1.8,259,2.35,0.27,0.95,0.43,1,22,Spain
UNED-PreCoV2,inc death,2,ES,158,125,22,11,0.98,176,1,0.91,1,0.03,1,23,Spain
USC-SIkJalpha,inc death,5,ES,213,49,73,91,NA,267,NA,0.36,0.45,-0.03,1,22,Spain
LANL-GrowthRate,inc death,6,ES,179,45,111,23,NA,258,NA,0.35,0.8,-0.18,1,20,Spain
UMass-MechBayes,inc death,2,ES,176,86,0,89,1.5,277,1.82,0.48,0.95,0.4,1,21,Spain
UNED-PreCoV2,inc death,3,ES,190,132,43,15,1,260,1.26,0.81,1,-0.01,1,21,Spain
UMass-MechBayes,inc death,3,ES,223,120,5,98,1.39,318,1.62,0.45,0.95,0.43,1,20,Spain
UB-BSLCoV,inc death,1,ES,101,80,10,12,1.2,114,1.15,0.84,1,-0.04,1,19,Spain
UMass-MechBayes,inc death,4,ES,309,178,13,119,1.42,438,1.6,0.32,1,0.4,1,19,Spain
MUNI-ARIMA,inc death,1,ES,64,28,18,18,0.76,107,1.06,0.56,1,0.04,1,18,Spain
UB-BSLCoV,inc death,2,ES,171,131,21,20,1.35,192,1.36,0.89,1,-0.06,1,18,Spain
MUNI-ARIMA,inc death,2,ES,91,39,28,25,0.72,148,1.02,0.53,1,0.01,1,17,Spain
UB-BSLCoV,inc death,3,ES,283,215,33,35,1.87,296,1.77,0.76,1,-0.08,1,17,Spain
UB-BSLCoV,inc death,4,ES,432,333,51,48,2.27,365,1.6,0.69,1,-0.13,1,16,Spain
MUNI-ARIMA,inc death,3,ES,114,52,40,22,0.78,191,1.17,0.33,1,-0.06,1,15,Spain
MUNI-ARIMA,inc death,4,ES,141,63,55,23,0.75,231,1.03,0.57,1,-0.08,1,14,Spain
Karlen-pypm,inc death,1,ES,122,31,76,14,1.17,187,1.45,0.12,0.88,-0.35,1,8,Spain
Karlen-pypm,inc death,2,ES,192,42,118,33,1.1,292,1.43,0.14,0.57,-0.41,1,7,Spain
Karlen-pypm,inc death,3,ES,265,62,140,64,1.13,396,1.46,0.17,0.5,-0.41,1,6,Spain
Karlen-pypm,inc death,4,ES,415,98,166,150,1.22,670,1.61,0,0.6,-0.21,1,5,Spain
EuroCOVIDhub-baseline,inc hosp,1,ES,813,223,336,254,1,1248,1,0.2,1,0.2,1,5,Spain
EuroCOVIDhub-baseline,inc hosp,2,ES,955,416,193,346,NA,1545,NA,0.25,1,0.25,1,4,Spain
EuroCOVIDhub-baseline,inc hosp,3,ES,1068,587,81,400,NA,1736,NA,0.67,1,0.23,1,3,Spain
Karlen-pypm,inc hosp,1,ES,627,118,12,497,0.97,886,0.83,0.67,0.67,0.17,1,3,Spain
EuroCOVIDhub-baseline,inc case,1,FI,399,46,175,178,1,547,1,0.19,0.73,0.11,1,26,Finland
EuroCOVIDhub-ensemble,inc case,1,FI,294,140,49,106,0.72,458,0.83,0.54,0.92,0.1,1,26,Finland
IEM_Health-CovidProject,inc case,1,FI,295,126,45,124,0.72,481,0.86,0.54,0.88,0.14,1,26,Finland
ILM-EKF,inc case,1,FI,443,162,82,200,1.1,715,1.3,0.38,0.92,0.09,1,26,Finland
LANL-GrowthRate,inc case,1,FI,286,147,55,84,0.7,434,0.77,0.68,0.96,0.01,1,25,Finland
USC-SIkJalpha,inc case,1,FI,462,134,150,178,1.17,570,1.05,0.46,0.54,0.09,1,26,Finland
epiforecasts-EpiNow2,inc case,1,FI,380,173,58,149,0.95,613,1.12,0.58,0.81,0.16,1,26,Finland
EuroCOVIDhub-baseline,inc case,2,FI,625,86,254,285,1,870,1,0.2,0.68,0.07,1,25,Finland
EuroCOVIDhub-ensemble,inc case,2,FI,519,205,94,219,0.82,801,0.92,0.48,0.84,0.11,1,25,Finland
IEM_Health-CovidProject,inc case,2,FI,560,187,95,278,0.89,859,0.98,0.36,0.84,0.16,1,25,Finland
ILM-EKF,inc case,2,FI,840,256,141,443,1.39,1279,1.51,0.32,0.8,0.09,1,25,Finland
LANL-GrowthRate,inc case,2,FI,520,195,126,200,0.83,818,0.93,0.42,0.92,0.09,1,24,Finland
USC-SIkJalpha,inc case,2,FI,625,159,149,317,0.99,758,0.87,0.44,0.56,-0.02,1,25,Finland
epiforecasts-EpiNow2,inc case,2,FI,802,353,98,351,1.32,1206,1.41,0.36,0.8,0.16,1,25,Finland
EuroCOVIDhub-baseline,inc case,3,FI,859,115,367,378,1,1157,1,0.25,0.62,0.15,1,24,Finland
EuroCOVIDhub-ensemble,inc case,3,FI,890,289,171,430,1.06,1448,1.3,0.29,0.75,0.1,1,24,Finland
IEM_Health-CovidProject,inc case,3,FI,895,264,187,443,1.04,1440,1.26,0.17,0.75,0.15,1,24,Finland
ILM-EKF,inc case,3,FI,1351,381,222,748,1.69,2023,1.84,0.33,0.75,0.05,1,24,Finland
LANL-GrowthRate,inc case,3,FI,864,243,238,384,1.02,1421,1.24,0.26,0.74,0.09,1,23,Finland
USC-SIkJalpha,inc case,3,FI,1163,186,359,619,1.44,1335,1.2,0.38,0.42,-0.1,1,24,Finland
epiforecasts-EpiNow2,inc case,3,FI,1548,675,171,702,1.94,2213,2.02,0.21,0.71,0.12,1,24,Finland
EuroCOVIDhub-baseline,inc case,4,FI,1051,136,490,425,1,1416,1,0.13,0.57,0.16,1,23,Finland
EuroCOVIDhub-ensemble,inc case,4,FI,1098,366,259,474,1.08,1660,1.23,0.35,0.74,0.09,1,23,Finland
IEM_Health-CovidProject,inc case,4,FI,1177,330,321,526,1.11,1780,1.27,0.17,0.61,0.14,1,23,Finland
ILM-EKF,inc case,4,FI,1716,514,334,869,1.82,2613,2.03,0.3,0.74,0,1,23,Finland
