model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
UMass-SemiMech,inc case,3,GB,29421,15251,8353,5817,0.74,0.78,0.47,0.73,-0.29,1,15,United Kingdom
UMass-SemiMech,inc case,4,GB,29508,11943,13849,3717,0.66,0.7,0.29,0.64,-0.32,1,14,United Kingdom
epiforecasts-EpiExpert_Rt,inc case,1,GB,12414,4890,1102,6422,0.87,1,0.54,0.92,-0.2,1,13,United Kingdom
epiforecasts-EpiExpert_Rt,inc case,2,GB,17459,5691,4136,7631,0.66,0.75,0.5,0.92,-0.26,1,12,United Kingdom
epiforecasts-EpiExpert_direct,inc case,1,GB,11893,2633,3322,5938,0.87,1,0.46,0.69,-0.09,1,13,United Kingdom
MUNI-ARIMA,inc case,1,GB,14968,2249,5763,6956,0.87,1,0.42,0.75,-0.37,1,12,United Kingdom
epiforecasts-EpiExpert_Rt,inc case,3,GB,27639,5530,12065,10044,0.74,0.78,0.27,0.73,-0.5,1,11,United Kingdom
epiforecasts-EpiExpert_direct,inc case,2,GB,14650,3986,7687,2978,0.66,0.82,0.25,0.83,-0.17,1,12,United Kingdom
MUNI-ARIMA,inc case,2,GB,18068,4971,13016,80,0.66,0.75,0.45,0.91,-0.53,1,11,United Kingdom
epiforecasts-EpiExpert_Rt,inc case,4,GB,31761,4732,26987,41,0.66,0.7,0.1,0.7,-0.75,1,10,United Kingdom
epiforecasts-EpiExpert_direct,inc case,3,GB,30160,5562,17496,7102,0.74,0.78,0.09,0.73,-0.42,1,11,United Kingdom
RobertWalraven-ESG,inc case,1,GB,21750,1720,18291,1739,1.01,0.91,0.4,0.8,-0.54,1,20,United Kingdom
epiforecasts-EpiExpert_direct,inc case,4,GB,35718,5459,29992,267,0.66,0.7,0.1,0.6,-0.64,1,10,United Kingdom
MUNI-ARIMA,inc case,3,GB,37048,7285,29762,0,0.74,0.78,0.22,0.78,-0.7,1,9,United Kingdom
RobertWalraven-ESG,inc case,2,GB,48527,1637,46890,0,1.17,0.88,0.37,0.53,-0.8,1,19,United Kingdom
MUNI-ARIMA,inc case,4,GB,59205,8582,50623,0,0.66,0.7,0.12,0.75,-0.82,1,8,United Kingdom
RobertWalraven-ESG,inc case,3,GB,82696,1948,80749,0,1.26,0.95,0.39,0.56,-0.78,1,18,United Kingdom
RobertWalraven-ESG,inc case,4,GB,114978,2230,112748,0,1.31,0.94,0.41,0.59,-0.74,1,17,United Kingdom
EuroCOVIDhub-baseline,inc death,1,GB,95,55,7,33,1,1,0.8,1,0.08,1,20,United Kingdom
EuroCOVIDhub-ensemble,inc death,1,GB,31,19,1,11,0.32,0.42,0.8,1,0.23,1,20,United Kingdom
IEM_Health-CovidProject,inc death,1,GB,43,28,7,7,0.45,0.53,0.55,1,-0.06,1,20,United Kingdom
ILM-EKF,inc death,1,GB,41,29,1,11,0.43,0.47,0.85,1,0.22,1,20,United Kingdom
LANL-GrowthRate,inc death,1,GB,24,6,9,9,0.47,0.58,0.21,0.95,0.13,1,19,United Kingdom
RobertWalraven-ESG,inc death,1,GB,47,29,17,1,0.5,0.56,0.8,0.95,-0.23,1,20,United Kingdom
USC-SIkJalpha,inc death,1,GB,66,16,7,43,0.69,0.92,0.3,0.65,0.28,1,20,United Kingdom
epiforecasts-EpiExpert,inc death,1,GB,35,8,4,24,0.37,0.46,0.35,0.75,0.29,1,20,United Kingdom
epiforecasts-EpiNow2,inc death,1,GB,63,13,0,50,0.67,0.83,0.4,0.8,0.56,1,20,United Kingdom
EuroCOVIDhub-baseline,inc death,2,GB,157,108,7,42,1,1,0.95,1,0.07,1,19,United Kingdom
EuroCOVIDhub-ensemble,inc death,2,GB,38,22,2,15,0.24,0.34,0.74,1,0.31,1,19,United Kingdom
IEM_Health-CovidProject,inc death,2,GB,54,29,15,10,0.34,0.44,0.37,1,-0.1,1,19,United Kingdom
ILM-EKF,inc death,2,GB,55,34,1,20,0.35,0.42,0.68,1,0.33,1,19,United Kingdom
LANL-GrowthRate,inc death,2,GB,30,8,9,12,0.37,0.45,0.5,0.94,-0.03,1,18,United Kingdom
RobertWalraven-ESG,inc death,2,GB,60,34,27,0,0.38,0.41,0.79,0.89,-0.28,1,19,United Kingdom
USC-SIkJalpha,inc death,2,GB,80,17,12,50,0.51,0.65,0.47,0.63,0.36,1,19,United Kingdom
epiforecasts-EpiExpert,inc death,2,GB,45,10,2,33,0.29,0.36,0.32,0.79,0.41,1,19,United Kingdom
epiforecasts-EpiNow2,inc death,2,GB,88,16,0,72,0.56,0.67,0.26,0.74,0.64,1,19,United Kingdom
EuroCOVIDhub-baseline,inc death,3,GB,202,148,7,47,1,1,0.89,1,0.08,1,18,United Kingdom
EuroCOVIDhub-ensemble,inc death,3,GB,45,26,1,18,0.22,0.27,0.67,1,0.32,1,18,United Kingdom
IEM_Health-CovidProject,inc death,3,GB,63,29,22,12,0.31,0.4,0.5,0.89,-0.13,1,18,United Kingdom
ILM-EKF,inc death,3,GB,67,40,1,26,0.33,0.38,0.67,1,0.36,1,18,United Kingdom
LANL-GrowthRate,inc death,3,GB,33,10,12,11,0.33,0.4,0.35,0.94,-0.01,1,17,United Kingdom
RobertWalraven-ESG,inc death,3,GB,63,37,26,0,0.31,0.34,0.89,0.94,-0.27,1,18,United Kingdom
USC-SIkJalpha,inc death,3,GB,89,18,13,58,0.44,0.56,0.22,0.44,0.29,1,18,United Kingdom
epiforecasts-EpiExpert,inc death,3,GB,54,13,2,40,0.27,0.34,0.44,0.83,0.42,1,18,United Kingdom
epiforecasts-EpiNow2,inc death,3,GB,94,23,0,71,0.47,0.57,0.44,0.72,0.56,1,18,United Kingdom
EuroCOVIDhub-baseline,inc death,4,GB,237,179,6,52,1,1,0.94,1,0.09,1,17,United Kingdom
EuroCOVIDhub-ensemble,inc death,4,GB,53,31,2,21,0.22,0.27,0.71,0.88,0.29,1,17,United Kingdom
IEM_Health-CovidProject,inc death,4,GB,69,29,26,14,0.29,0.4,0.41,0.88,-0.15,1,17,United Kingdom
ILM-EKF,inc death,4,GB,73,43,2,28,0.31,0.36,0.59,1,0.33,1,17,United Kingdom
LANL-GrowthRate,inc death,4,GB,43,10,20,13,0.3,0.37,0.38,0.81,-0.13,1,16,United Kingdom
RobertWalraven-ESG,inc death,4,GB,62,40,22,0,0.26,0.29,0.88,0.94,-0.26,1,17,United Kingdom
UMass-MechBayes,inc death,1,GB,29,9,1,20,0.47,0.56,0.47,0.82,0.48,1,17,United Kingdom
USC-SIkJalpha,inc death,4,GB,92,20,13,59,0.39,0.5,0.18,0.41,0.35,1,17,United Kingdom
epiforecasts-EpiExpert,inc death,4,GB,64,15,3,46,0.27,0.32,0.47,0.76,0.34,1,17,United Kingdom
epiforecasts-EpiNow2,inc death,4,GB,94,33,1,61,0.4,0.49,0.53,0.82,0.43,1,17,United Kingdom
UMass-MechBayes,inc death,2,GB,36,13,2,22,0.37,0.31,0.25,0.94,0.55,1,16,United Kingdom
USC-SIkJalpha,inc death,5,GB,89,22,14,53,NA,NA,0.31,0.5,0.29,1,16,United Kingdom
UMass-MechBayes,inc death,3,GB,48,18,2,28,0.27,0.24,0.4,0.93,0.46,1,15,United Kingdom
UMass-SemiMech,inc death,3,GB,69,21,4,43,0.39,0.34,0.33,0.67,0.45,1,15,United Kingdom
UMass-MechBayes,inc death,4,GB,58,25,2,31,0.25,0.2,0.5,0.79,0.32,1,14,United Kingdom
UMass-SemiMech,inc death,4,GB,82,25,7,50,0.36,0.28,0.36,0.64,0.3,1,14,United Kingdom
epiforecasts-EpiExpert_Rt,inc death,1,GB,24,8,0,16,0.47,0.58,0.31,0.92,0.64,1,13,United Kingdom
epiforecasts-EpiExpert_Rt,inc death,2,GB,38,10,0,28,0.37,0.45,0.25,0.75,0.8,1,12,United Kingdom
epiforecasts-EpiExpert_direct,inc death,1,GB,16,5,7,4,0.47,0.42,0.46,0.85,-0.08,1,13,United Kingdom
MUNI-ARIMA,inc death,1,GB,19,14,3,3,0.47,0.58,0.83,1,-0.03,1,12,United Kingdom
epiforecasts-EpiExpert_Rt,inc death,3,GB,50,13,0,37,0.33,0.4,0.09,0.82,0.82,1,11,United Kingdom
epiforecasts-EpiExpert_direct,inc death,2,GB,22,6,11,4,0.37,0.31,0.5,0.75,-0.04,1,12,United Kingdom
MUNI-ARIMA,inc death,2,GB,36,28,7,2,0.37,0.45,1,1,-0.11,1,11,United Kingdom
epiforecasts-EpiExpert_Rt,inc death,4,GB,46,16,0,31,0.3,0.37,0.3,0.8,0.67,1,10,United Kingdom
epiforecasts-EpiExpert_direct,inc death,3,GB,28,7,18,3,0.33,0.4,0.55,0.91,-0.18,1,11,United Kingdom
epiforecasts-EpiExpert_direct,inc death,4,GB,30,10,16,5,0.3,0.37,0.4,0.8,-0.4,1,10,United Kingdom
MUNI-ARIMA,inc death,3,GB,57,46,11,1,0.33,0.4,1,1,-0.11,1,9,United Kingdom
MUNI-ARIMA,inc death,4,GB,75,66,9,1,0.3,0.37,1,1,-0.16,1,8,United Kingdom
EuroCOVIDhub-baseline,inc case,1,GR,1591,140,861,590,1,1,0.05,0.85,0.08,1,20,Greece
EuroCOVIDhub-ensemble,inc case,1,GR,1406,728,372,307,0.86,0.92,0.65,0.9,0.16,1,20,Greece
IEM_Health-CovidProject,inc case,1,GR,1799,731,655,413,1.11,1.17,0.65,0.9,0.13,1,20,Greece
ILM-EKF,inc case,1,GR,2276,578,794,905,1.44,1.51,0.4,0.85,0.16,1,20,Greece
LANL-GrowthRate,inc case,1,GR,1419,778,417,224,1.22,1.21,0.68,0.95,-0.14,1,19,Greece
USC-SIkJalpha,inc case,1,GR,2361,1002,776,584,1.46,1.25,0.45,0.5,0.25,1,20,Greece
epiforecasts-EpiNow2,inc case,1,GR,2023,828,295,900,1.27,1.48,0.4,0.9,0.23,1,20,Greece
EuroCOVIDhub-baseline,inc case,2,GR,3039,293,1625,1121,1,1,0.05,0.58,0.06,1,19,Greece
EuroCOVIDhub-ensemble,inc case,2,GR,2877,1188,870,818,0.93,1.03,0.42,0.89,0.2,1,19,Greece
IEM_Health-CovidProject,inc case,2,GR,3009,1007,1309,693,0.97,0.95,0.47,0.89,0.22,1,19,Greece
ILM-EKF,inc case,2,GR,3279,943,1537,800,1.05,1.08,0.26,0.84,0.17,1,19,Greece
LANL-GrowthRate,inc case,2,GR,2660,1214,1059,387,1.21,1.15,0.56,0.89,-0.08,1,18,Greece
USC-SIkJalpha,inc case,2,GR,3674,991,1797,886,1.19,0.99,0.21,0.32,0.12,1,19,Greece
epiforecasts-EpiNow2,inc case,2,GR,6922,2240,984,3698,2.32,2.42,0.32,0.79,0.26,1,19,Greece
EuroCOVIDhub-baseline,inc case,3,GR,4248,420,2167,1661,1,1,0.06,0.5,0.17,1,18,Greece
EuroCOVIDhub-ensemble,inc case,3,GR,3809,1405,1503,901,0.88,0.79,0.44,0.78,0.19,1,18,Greece
IEM_Health-CovidProject,inc case,3,GR,4776,1379,2129,1268,1.1,1.11,0.44,0.78,0.27,1,18,Greece
ILM-EKF,inc case,3,GR,5050,1363,2434,1253,1.16,1.16,0.28,0.83,0.16,1,18,Greece
LANL-GrowthRate,inc case,3,GR,3381,1015,1931,436,1.15,1.05,0.47,0.88,-0.08,1,17,Greece
USC-SIkJalpha,inc case,3,GR,4794,887,2722,1185,1.13,0.94,0.22,0.44,-0.02,1,18,Greece
epiforecasts-EpiNow2,inc case,3,GR,7238,2819,1899,2520,1.7,1.75,0.28,0.78,0.16,1,18,Greece
EuroCOVIDhub-baseline,inc case,4,GR,4963,523,2199,2242,1,1,0.06,0.59,0.19,1,17,Greece
EuroCOVIDhub-ensemble,inc case,4,GR,5277,1710,2294,1273,1.05,0.93,0.47,0.65,0.19,1,17,Greece
IEM_Health-CovidProject,inc case,4,GR,6305,1952,2209,2145,1.23,1.29,0.24,0.71,0.34,1,17,Greece
ILM-EKF,inc case,4,GR,6309,2039,2511,1759,1.23,1.22,0.47,0.82,0.18,1,17,Greece
LANL-GrowthRate,inc case,4,GR,4202,1138,2390,674,1.15,1.02,0.5,0.75,-0,1,16,Greece
USC-SIkJalpha,inc case,4,GR,5561,1113,3030,1418,1.13,0.87,0.29,0.47,0.05,1,17,Greece
epiforecasts-EpiNow2,inc case,4,GR,6339,1885,2871,1583,1.23,1.19,0.41,0.65,0.08,1,17,Greece
USC-SIkJalpha,inc case,5,GR,6119,1405,3034,1679,NA,NA,0.38,0.5,0.02,1,16,Greece
UMass-SemiMech,inc case,3,GR,3727,1216,1968,543,1.15,1.05,0.53,0.8,-0.01,1,15,Greece
UMass-SemiMech,inc case,4,GR,4805,1425,2507,873,1.15,1.02,0.43,0.79,0,1,14,Greece
MUNI-ARIMA,inc case,1,GR,1210,280,675,255,1.22,1.21,0.33,0.67,-0.05,1,12,Greece
MUNI-ARIMA,inc case,2,GR,2901,530,1732,639,1.21,1.15,0.18,0.64,-0.03,1,11,Greece
RobertWalraven-ESG,inc case,1,GR,2584,186,1811,586,1.27,1.04,0.3,0.55,0.11,1,20,Greece
MUNI-ARIMA,inc case,3,GR,5098,693,3138,1267,1.15,1.05,0,0.67,0.06,1,9,Greece
RobertWalraven-ESG,inc case,2,GR,5163,202,3968,993,1.21,0.94,0.16,0.37,-0,1,19,Greece
MUNI-ARIMA,inc case,4,GR,7542,777,4920,1845,1.15,1.02,0.12,0.5,0.07,1,8,Greece
RobertWalraven-ESG,inc case,3,GR,6621,254,5175,1192,1.06,0.8,0.28,0.44,0.07,1,18,Greece
RobertWalraven-ESG,inc case,4,GR,7174,311,5573,1290,1.04,0.75,0.24,0.47,0.06,1,17,Greece
EuroCOVIDhub-baseline,inc death,1,GR,31,4,11,16,1,1,0.1,0.95,0.15,1,20,Greece
EuroCOVIDhub-ensemble,inc death,1,GR,20,11,3,5,0.63,0.62,0.7,1,0.16,1,20,Greece
IEM_Health-CovidProject,inc death,1,GR,17,10,2,5,0.55,0.53,0.65,0.95,0.15,1,20,Greece
ILM-EKF,inc death,1,GR,35,28,2,5,1.11,0.75,0.95,1,0.14,1,20,Greece
LANL-GrowthRate,inc death,1,GR,22,4,11,7,0.57,0.53,0.16,0.68,0.07,1,19,Greece
RobertWalraven-ESG,inc death,1,GR,18,6,8,4,0.58,0.56,0.45,0.8,-0.16,1,20,Greece
USC-SIkJalpha,inc death,1,GR,33,11,2,20,1.06,0.93,0.55,0.6,0.4,1,20,Greece
epiforecasts-EpiNow2,inc death,1,GR,23,10,3,10,0.72,0.74,0.6,0.85,0.1,1,20,Greece
EuroCOVIDhub-baseline,inc death,2,GR,55,9,17,29,1,1,0.16,1,0.23,1,19,Greece
EuroCOVIDhub-ensemble,inc death,2,GR,25,15,2,8,0.46,0.43,0.68,1,0.27,1,19,Greece
IEM_Health-CovidProject,inc death,2,GR,29,15,1,13,0.54,0.56,0.53,0.95,0.33,1,19,Greece
ILM-EKF,inc death,2,GR,40,31,1,9,0.74,0.54,0.84,1,0.21,1,19,Greece
Imperial-DeCa,inc death,1,GR,25,4,3,19,0.77,0.65,0.31,0.62,0.26,1,16,Greece
Imperial-RtI0,inc death,1,GR,28,9,2,18,0.86,0.78,0.5,0.88,0.25,1,16,Greece
Imperial-sbkp,inc death,1,GR,27,6,4,18,0.81,0.78,0.25,0.81,0.22,1,16,Greece
LANL-GrowthRate,inc death,2,GR,25,7,8,11,0.58,0.52,0.33,0.94,0.16,1,18,Greece
RobertWalraven-ESG,inc death,2,GR,20,7,9,3,0.36,0.32,0.68,0.84,-0.13,1,19,Greece
USC-SIkJalpha,inc death,2,GR,49,14,3,33,0.89,0.7,0.53,0.53,0.46,1,19,Greece
epiforecasts-EpiNow2,inc death,2,GR,37,15,2,20,0.68,0.67,0.42,0.95,0.22,1,19,Greece
EuroCOVIDhub-baseline,inc death,3,GR,80,13,22,45,1,1,0.17,0.89,0.31,1,18,Greece
EuroCOVIDhub-ensemble,inc death,3,GR,36,20,1,15,0.44,0.42,0.72,0.94,0.34,1,18,Greece
IEM_Health-CovidProject,inc death,3,GR,54,22,0,31,0.67,0.72,0.44,0.94,0.52,1,18,Greece
ILM-EKF,inc death,3,GR,52,35,1,17,0.65,0.55,0.83,1,0.24,1,18,Greece
LANL-GrowthRate,inc death,3,GR,37,10,9,18,0.61,0.55,0.24,0.76,0.13,1,17,Greece
RobertWalraven-ESG,inc death,3,GR,35,8,18,9,0.44,0.38,0.5,0.72,-0.11,1,18,Greece
USC-SIkJalpha,inc death,3,GR,69,16,4,50,0.86,0.64,0.39,0.44,0.53,1,18,Greece
epiforecasts-EpiNow2,inc death,3,GR,55,24,4,27,0.68,0.68,0.33,0.83,0.3,1,18,Greece
EuroCOVIDhub-baseline,inc death,4,GR,108,17,27,64,1,1,0.18,0.76,0.31,1,17,Greece
EuroCOVIDhub-ensemble,inc death,4,GR,51,26,1,24,0.47,0.44,0.53,0.94,0.38,1,17,Greece
IEM_Health-CovidProject,inc death,4,GR,93,32,0,60,0.86,0.93,0.29,0.82,0.63,1,17,Greece
ILM-EKF,inc death,4,GR,74,43,1,29,0.68,0.62,0.47,1,0.34,1,17,Greece
LANL-GrowthRate,inc death,4,GR,56,14,11,31,0.66,0.6,0.25,0.81,0.15,1,16,Greece
RobertWalraven-ESG,inc death,4,GR,56,10,31,15,0.52,0.43,0.53,0.65,-0.05,1,17,Greece
UMass-MechBayes,inc death,1,GR,22,10,7,6,0.74,0.58,0.53,0.82,0.18,1,17,Greece
USC-SIkJalpha,inc death,4,GR,88,21,7,60,0.81,0.62,0.18,0.35,0.47,1,17,Greece
epiforecasts-EpiNow2,inc death,4,GR,75,34,4,37,0.7,0.67,0.41,0.82,0.28,1,17,Greece
UMass-MechBayes,inc death,2,GR,27,13,6,8,0.58,0.63,0.5,0.94,0.11,1,16,Greece
USC-SIkJalpha,inc death,5,GR,109,29,8,72,NA,NA,0.25,0.38,0.51,1,16,Greece
UMass-MechBayes,inc death,3,GR,31,15,9,7,0.53,0.48,0.6,0.87,0.08,1,15,Greece
UMass-SemiMech,inc death,3,GR,40,19,5,17,0.7,0.76,0.47,0.93,0.33,1,15,Greece
UMass-MechBayes,inc death,4,GR,38,20,9,9,0.58,0.59,0.43,0.93,0.02,1,14,Greece
UMass-SemiMech,inc death,4,GR,48,25,2,22,0.75,0.7,0.57,1,0.35,1,14,Greece
MUNI-ARIMA,inc death,1,GR,20,9,2,9,0.74,0.67,0.67,0.92,0.17,1,12,Greece
MUNI-ARIMA,inc death,2,GR,35,17,1,17,0.58,0.52,0.55,1,0.35,1,11,Greece
MUNI-ARIMA,inc death,3,GR,54,24,0,30,0.61,0.55,0.33,1,0.54,1,9,Greece
MUNI-ARIMA,inc death,4,GR,77,31,0,46,0.66,0.6,0.25,1,0.69,1,8,Greece
EuroCOVIDhub-baseline,inc case,1,HR,1010,132,419,459,1,1,0.25,1,0.1,1,20,Croatia
EuroCOVIDhub-ensemble,inc case,1,HR,603,344,55,204,0.56,0.65,0.6,1,0.02,1,20,Croatia
IEM_Health-CovidProject,inc case,1,HR,994,437,89,469,0.98,1.12,0.35,0.95,0.07,1,20,Croatia
ILM-EKF,inc case,1,HR,869,290,149,431,0.78,1.01,0.35,0.95,-0.06,1,20,Croatia
LANL-GrowthRate,inc case,1,HR,780,506,252,21,0.73,0.87,0.74,1,-0.42,1,19,Croatia
USC-SIkJalpha,inc case,1,HR,1210,342,195,673,1.12,1.04,0.2,0.35,0.2,1,20,Croatia
epiforecasts-EpiNow2,inc case,1,HR,523,223,46,255,0.45,0.55,0.6,0.9,-0.02,1,20,Croatia
EuroCOVIDhub-baseline,inc case,2,HR,1920,285,734,902,1,1,0.32,0.84,0.05,1,19,Croatia
EuroCOVIDhub-ensemble,inc case,2,HR,1296,558,132,606,0.61,0.74,0.37,0.95,0.1,1,19,Croatia
IEM_Health-CovidProject,inc case,2,HR,2193,689,245,1259,1.09,1.28,0.26,0.74,0.14,1,19,Croatia
ILM-EKF,inc case,2,HR,1885,538,293,1054,0.83,1.11,0.21,0.89,-0.01,1,19,Croatia
LANL-GrowthRate,inc case,2,HR,1034,642,318,75,0.75,0.9,0.67,1,-0.37,1,18,Croatia
USC-SIkJalpha,inc case,2,HR,2132,417,384,1331,1,0.88,0.11,0.26,0.14,1,19,Croatia
epiforecasts-EpiNow2,inc case,2,HR,1165,478,57,630,0.51,0.65,0.42,0.95,0,1,19,Croatia
EuroCOVIDhub-baseline,inc case,3,HR,2796,420,997,1379,1,1,0.39,0.78,0.08,1,18,Croatia
EuroCOVIDhub-ensemble,inc case,3,HR,2430,892,230,1308,0.73,0.96,0.33,0.89,0.22,1,18,Croatia
IEM_Health-CovidProject,inc case,3,HR,3931,1065,434,2431,1.29,1.5,0.22,0.61,0.22,1,18,Croatia
ILM-EKF,inc case,3,HR,3449,937,421,2091,0.99,1.32,0.22,0.67,0.05,1,18,Croatia
LANL-GrowthRate,inc case,3,HR,1528,764,523,241,0.86,1.07,0.59,0.88,-0.22,1,17,Croatia
USC-SIkJalpha,inc case,3,HR,3216,507,587,2121,0.98,0.92,0.22,0.33,0.12,1,18,Croatia
epiforecasts-EpiNow2,inc case,3,HR,2199,847,84,1267,0.65,0.87,0.22,0.94,0.03,1,18,Croatia
EuroCOVIDhub-baseline,inc case,4,HR,3622,538,1221,1863,1,1,0.35,0.59,0.17,1,17,Croatia
EuroCOVIDhub-ensemble,inc case,4,HR,4050,1427,284,2340,0.91,1.18,0.29,0.76,0.28,1,17,Croatia
IEM_Health-CovidProject,inc case,4,HR,6271,1650,589,4032,1.55,1.83,0.29,0.53,0.28,1,17,Croatia
ILM-EKF,inc case,4,HR,5757,1580,512,3664,1.2,1.66,0.29,0.65,0.12,1,17,Croatia
LANL-GrowthRate,inc case,4,HR,2195,894,761,540,1,1.26,0.5,0.88,-0.04,1,16,Croatia
USC-SIkJalpha,inc case,4,HR,4486,681,686,3119,1.01,1.02,0.24,0.29,0.14,1,17,Croatia
epiforecasts-EpiNow2,inc case,4,HR,3565,1273,131,2161,0.8,1.08,0.24,0.76,0.03,1,17,Croatia
USC-SIkJalpha,inc case,5,HR,5912,895,641,4376,NA,NA,0.12,0.19,0.09,1,16,Croatia
UMass-SemiMech,inc case,3,HR,2046,908,22,1117,0.86,1.07,0.47,0.73,0.43,1,15,Croatia
UMass-SemiMech,inc case,4,HR,3074,1263,51,1761,1,1.26,0.14,0.64,0.5,1,14,Croatia
MUNI-ARIMA,inc case,1,HR,229,124,7,97,0.73,0.87,0.92,1,0.11,1,12,Croatia
MUNI-ARIMA,inc case,2,HR,499,261,24,214,0.75,0.9,0.82,1,0,1,11,Croatia
RobertWalraven-ESG,inc case,1,HR,212,112,63,37,0.71,1.03,0.5,0.8,-0.12,1,20,Croatia
MUNI-ARIMA,inc case,3,HR,541,312,59,170,0.86,1.07,0.89,1,-0.1,1,9,Croatia
RobertWalraven-ESG,inc case,2,HR,263,135,115,12,0.64,0.9,0.47,0.74,-0.22,1,19,Croatia
MUNI-ARIMA,inc case,4,HR,642,370,95,176,1,1.26,0.88,1,-0.16,1,8,Croatia
RobertWalraven-ESG,inc case,3,HR,286,151,134,1,0.69,0.97,0.44,0.67,-0.25,1,18,Croatia
RobertWalraven-ESG,inc case,4,HR,308,161,147,0,0.75,1.02,0.47,0.59,-0.23,1,17,Croatia
EuroCOVIDhub-baseline,inc death,1,HR,19,3,7,9,1,1,0.25,0.95,0.12,1,20,Croatia
EuroCOVIDhub-ensemble,inc death,1,HR,8,6,1,2,0.44,0.38,0.95,1,0.09,1,20,Croatia
IEM_Health-CovidProject,inc death,1,HR,13,5,3,5,0.7,0.76,0.55,0.95,0.02,1,20,Croatia
ILM-EKF,inc death,1,HR,17,15,0,1,0.87,0.47,1,1,0.04,1,20,Croatia
LANL-GrowthRate,inc death,1,HR,10,3,5,2,0.56,0.49,0.26,0.84,-0.15,1,19,Croatia
RobertWalraven-ESG,inc death,1,HR,14,3,6,4,0.71,0.71,0.45,0.7,-0.08,1,20,Croatia
USC-SIkJalpha,inc death,1,HR,15,5,3,7,0.79,0.61,0.45,0.5,0.38,1,20,Croatia
epiforecasts-EpiNow2,inc death,1,HR,8,5,1,3,0.44,0.49,0.55,1,0.13,1,20,Croatia
EuroCOVIDhub-baseline,inc death,2,HR,38,7,14,17,1,1,0.37,0.79,0.08,1,19,Croatia
EuroCOVIDhub-ensemble,inc death,2,HR,15,8,2,5,0.39,0.42,0.68,1,0.19,1,19,Croatia
IEM_Health-CovidProject,inc death,2,HR,31,8,7,16,0.83,0.83,0.42,0.74,0.11,1,19,Croatia
ILM-EKF,inc death,2,HR,22,17,0,4,0.58,0.48,1,1,0.08,1,19,Croatia
Imperial-DeCa,inc death,1,HR,7,2,3,2,0.49,0.45,0.44,0.88,-0.01,1,16,Croatia
Imperial-RtI0,inc death,1,HR,11,6,1,4,0.72,0.62,0.69,0.94,0.08,1,16,Croatia
Imperial-sbkp,inc death,1,HR,12,4,1,7,0.82,0.68,0.69,0.94,0.03,1,16,Croatia
LANL-GrowthRate,inc death,2,HR,14,5,6,3,0.54,0.51,0.28,0.83,-0.22,1,18,Croatia
RobertWalraven-ESG,inc death,2,HR,30,4,16,10,0.79,0.68,0.47,0.58,-0.11,1,19,Croatia
USC-SIkJalpha,inc death,2,HR,19,6,2,11,0.5,0.43,0.37,0.58,0.38,1,19,Croatia
epiforecasts-EpiNow2,inc death,2,HR,13,7,0,5,0.34,0.36,0.58,1,0.22,1,19,Croatia
EuroCOVIDhub-baseline,inc death,3,HR,59,10,21,28,1,1,0.28,0.61,0.09,1,18,Croatia
EuroCOVIDhub-ensemble,inc death,3,HR,27,11,4,12,0.46,0.51,0.44,0.89,0.25,1,18,Croatia
IEM_Health-CovidProject,inc death,3,HR,59,12,14,34,1.01,0.99,0.33,0.67,0.17,1,18,Croatia
ILM-EKF,inc death,3,HR,36,21,2,13,0.61,0.66,0.61,1,0.14,1,18,Croatia
LANL-GrowthRate,inc death,3,HR,21,7,11,4,0.63,0.62,0.41,0.82,-0.15,1,17,Croatia
RobertWalraven-ESG,inc death,3,HR,52,4,31,17,0.89,0.73,0.39,0.56,-0.08,1,18,Croatia
USC-SIkJalpha,inc death,3,HR,33,8,3,22,0.56,0.51,0.28,0.44,0.48,1,18,Croatia
epiforecasts-EpiNow2,inc death,3,HR,25,11,1,13,0.42,0.45,0.61,1,0.2,1,18,Croatia
EuroCOVIDhub-baseline,inc death,4,HR,79,12,29,39,1,1,0.24,0.53,0.12,1,17,Croatia
EuroCOVIDhub-ensemble,inc death,4,HR,46,16,6,24,0.58,0.64,0.41,0.82,0.3,1,17,Croatia
IEM_Health-CovidProject,inc death,4,HR,98,17,22,59,1.23,1.2,0.29,0.53,0.22,1,17,Croatia
ILM-EKF,inc death,4,HR,62,28,3,30,0.78,0.87,0.53,1,0.2,1,17,Croatia
LANL-GrowthRate,inc death,4,HR,34,10,17,7,0.77,0.76,0.31,0.81,-0.1,1,16,Croatia
RobertWalraven-ESG,inc death,4,HR,77,5,47,25,0.97,0.79,0.35,0.47,-0.02,1,17,Croatia
UMass-MechBayes,inc death,1,HR,8,6,0,3,0.64,0.39,0.82,1,0.15,1,17,Croatia
USC-SIkJalpha,inc death,4,HR,52,11,5,35,0.65,0.58,0.29,0.47,0.44,1,17,Croatia
epiforecasts-EpiNow2,inc death,4,HR,46,19,1,25,0.58,0.63,0.53,1,0.13,1,17,Croatia
UMass-MechBayes,inc death,2,HR,16,8,1,7,0.54,0.56,0.62,1,0.25,1,16,Croatia
USC-SIkJalpha,inc death,5,HR,77,16,7,54,NA,NA,0.25,0.56,0.38,1,16,Croatia
UMass-MechBayes,inc death,3,HR,25,12,0,13,0.62,0.71,0.6,0.93,0.34,1,15,Croatia
